source,target,distance_km,lead_hour,wind_regime,n,partial_r_source_to_target_given_target_now
148,152,163.50976688631982,3,crosswind,2266,0.10930885574207014
148,152,163.50976688631982,3,upwind,3229,0.07033275210668509
148,152,163.50976688631982,6,downwind,6169,0.3088739502404929
148,152,163.50976688631982,6,crosswind,2264,0.10638907882752915
148,152,163.50976688631982,6,upwind,3229,0.07559262093447058
148,152,163.50976688631982,12,downwind,6167,0.3178627037793754
148,152,163.50976688631982,12,crosswind,2264,0.14959300599795006
148,152,163.50976688631982,12,upwind,3227,0.07405748324808789
148,152,163.50976688631982,24,downwind,6163,0.24326853381942334
148,152,163.50976688631982,24,crosswind,2264,0.20076395418217824
148,152,163.50976688631982,24,upwind,3223,0.07292554356179479
174,152,169.80669685168746,3,downwind,3968,0.26849212057686395
174,152,169.80669685168746,3,crosswind,1493,0.12957095470643645
174,152,169.80669685168746,3,upwind,5946,0.09728004634999252
174,152,169.80669685168746,6,downwind,3967,0.32796303289461803
174,152,169.80669685168746,6,crosswind,1492,0.18729746539340153
174,152,169.80669685168746,6,upwind,5946,0.07474983496223346
174,152,169.80669685168746,12,downwind,3967,0.33741685198889526
174,152,169.80669685168746,12,crosswind,1491,0.14834673754314243
174,152,169.80669685168746,12,upwind,5943,0.05817291046268349
174,152,169.80669685168746,24,downwind,3966,0.2778827846951793
174,152,169.80669685168746,24,crosswind,1489,0.10482898435936522
174,152,169.80669685168746,24,upwind,5938,0.05812827287557798
173,152,172.48507333360126,3,downwind,3442,0.2203464627635095
173,152,172.48507333360126,3,crosswind,1544,0.22971036805511222
173,152,172.48507333360126,3,upwind,6683,0.15055686527211626
173,152,172.48507333360126,6,downwind,3442,0.25555286010742456
173,152,172.48507333360126,6,crosswind,1544,0.23051921355347035
173,152,172.48507333360126,6,upwind,6681,0.18425155706917673
173,152,172.48507333360126,12,downwind,3442,0.2551044108959365
173,152,172.48507333360126,12,crosswind,1543,0.19797812862580266
173,152,172.48507333360126,12,upwind,6678,0.21380539179823
173,152,172.48507333360126,24,downwind,3442,0.2187506115283438
173,152,172.48507333360126,24,crosswind,1542,0.18068804070611225
173,152,172.48507333360126,24,upwind,6671,0.1994932514532603
80,152,210.78885980313197,3,downwind,3865,0.11690240540395964
80,152,210.78885980313197,3,crosswind,3780,0.05711856884656977
80,152,210.78885980313197,3,upwind,4020,0.023444430414023942
80,152,210.78885980313197,6,downwind,3865,0.09951232839994839
80,152,210.78885980313197,6,crosswind,3779,0.056860936255702106
80,152,210.78885980313197,6,upwind,4019,0.054204666723760446
80,152,210.78885980313197,12,downwind,3864,0.11778063844888573
80,152,210.78885980313197,12,crosswind,3777,0.018826537227857487
80,152,210.78885980313197,12,upwind,4018,0.07761832301692624
80,152,210.78885980313197,24,downwind,3862,0.10755301444130097
80,152,210.78885980313197,24,crosswind,3771,0.028012857679489436
80,152,210.78885980313197,24,upwind,4018,0.0726320570576825
148,153,107.71623193873899,3,downwind,5197,0.269639041046913
148,153,107.71623193873899,3,crosswind,2500,0.08065601625649235
148,153,107.71623193873899,3,upwind,3961,0.046156156037248625
148,153,107.71623193873899,6,downwind,5196,0.2838702263538644
148,153,107.71623193873899,6,crosswind,2499,0.12854473873747996
148,153,107.71623193873899,6,upwind,3960,0.09704341573725415
148,153,107.71623193873899,12,downwind,5196,0.21458596888490503
148,153,107.71623193873899,12,crosswind,2496,0.15287976250684496
148,153,107.71623193873899,12,upwind,3958,0.14823355035393404
148,153,107.71623193873899,24,downwind,5195,0.10572085654630552
148,153,107.71623193873899,24,crosswind,2494,0.12436698842493882
148,153,107.71623193873899,24,upwind,3953,0.08847400990491613
155,153,116.22097230713956,3,downwind,4494,0.23149794154488204
155,153,116.22097230713956,3,crosswind,1231,0.10541136160013852
155,153,116.22097230713956,3,upwind,5933,0.033965175280630984
155,153,116.22097230713956,6,downwind,4493,0.27196591605392356
155,153,116.22097230713956,6,crosswind,1231,0.11159310353968012
155,153,116.22097230713956,6,upwind,5931,0.06836071660648435
155,153,116.22097230713956,12,downwind,4492,0.21260583110423106
155,153,116.22097230713956,12,crosswind,1231,0.14966523806970988
155,153,116.22097230713956,12,upwind,5927,0.08740028687003558
155,153,116.22097230713956,24,downwind,4491,0.08754912264973821
155,153,116.22097230713956,24,crosswind,1229,0.06321598828661801
155,153,116.22097230713956,24,upwind,5922,0.05692738559304323
159,153,120.65106249903263,3,downwind,4100,0.14656937886647167
159,153,120.65106249903263,3,crosswind,5979,0.07584968399123483
159,153,120.65106249903263,3,upwind,1578,-0.07056942992214871
159,153,120.65106249903263,6,downwind,4099,0.18617103354845793
159,153,120.65106249903263,6,crosswind,5977,0.1171423539912135
159,153,120.65106249903263,6,upwind,1578,-0.02555372202096214
159,153,120.65106249903263,12,downwind,4098,0.193213447859624
159,153,120.65106249903263,12,crosswind,5973,0.13000493348458386
159,153,120.65106249903263,12,upwind,1578,0.013046588731725962
159,153,120.65106249903263,24,downwind,4094,0.10809390876636678
159,153,120.65106249903263,24,crosswind,5970,0.08812871555666338
159,153,120.65106249903263,24,upwind,1577,0.018623292541810263
152,153,135.1158068460379,3,downwind,3771,0.1411076584471162
152,153,135.1158068460379,3,crosswind,1439,0.12908612631222133
152,153,135.1158068460379,3,upwind,6459,0.06240515351289397
152,153,135.1158068460379,6,downwind,3771,0.1750296956136297
152,153,135.1158068460379,6,crosswind,1436,0.18446675880459992
152,153,135.1158068460379,6,upwind,6459,0.12014562759011461
152,153,135.1158068460379,12,downwind,3770,0.18951385330185744
152,153,135.1158068460379,12,crosswind,1434,0.11829081192508384
152,153,135.1158068460379,12,upwind,6457,0.15064526438887887
152,153,135.1158068460379,24,downwind,3766,0.10395308909804162
152,153,135.1158068460379,24,crosswind,1435,0.05019262905344765
152,153,135.1158068460379,24,upwind,6452,0.10627387518566399
80,153,172.15976505432639,3,downwind,2294,0.0888398360570993
80,153,172.15976505432639,3,crosswind,4789,0.06981584461517537
80,153,172.15976505432639,3,upwind,4576,0.05740354467482768
80,153,172.15976505432639,6,downwind,2293,0.10713910564694923
80,153,172.15976505432639,6,crosswind,4787,0.0897687632295858
80,153,172.15976505432639,6,upwind,4576,0.08874104083225134
80,153,172.15976505432639,12,downwind,2291,0.12329756827733349
80,153,172.15976505432639,12,crosswind,4785,0.0631957138085179
80,153,172.15976505432639,12,upwind,4575,0.08639743236855092
80,153,172.15976505432639,24,downwind,2291,0.06880371206299532
80,153,172.15976505432639,24,crosswind,4783,0.016794513682958194
80,153,172.15976505432639,24,upwind,4569,0.017084945129062553
157,154,9.669632210174074,3,downwind,4458,0.13516842685010375
157,154,9.669632210174074,3,crosswind,4550,0.14569534752962368
157,154,9.669632210174074,3,upwind,2524,0.12380004019161661
157,154,9.669632210174074,6,downwind,4458,0.10474812906580584
157,154,9.669632210174074,6,crosswind,4549,0.08169723769265509
157,154,9.669632210174074,6,upwind,2524,0.0896512819168786
157,154,9.669632210174074,12,downwind,4455,0.04499375759868931
157,154,9.669632210174074,12,crosswind,4548,0.04409579373927934
157,154,9.669632210174074,12,upwind,2523,0.058057748212197634
157,154,9.669632210174074,24,downwind,4449,-0.0171214217753005
157,154,9.669632210174074,24,crosswind,4546,0.0026537997735025763
157,154,9.669632210174074,24,upwind,2525,0.05789658895095197
151,154,24.573167289619995,3,downwind,5871,0.28060076536588097
151,154,24.573167289619995,3,crosswind,2125,0.17342758540271527
151,154,24.573167289619995,3,upwind,3660,0.029386864873412473
151,154,24.573167289619995,6,downwind,5867,0.2423200661759066
151,154,24.573167289619995,6,crosswind,2128,0.18059412513559814
151,154,24.573167289619995,6,upwind,3660,0.043243346887487974
151,154,24.573167289619995,12,downwind,5867,0.18485617986058067
151,154,24.573167289619995,12,crosswind,2124,0.1755463558469379
151,154,24.573167289619995,12,upwind,3659,0.06499832363524234
151,154,24.573167289619995,24,downwind,5866,0.0870352268427498
151,154,24.573167289619995,24,crosswind,2122,0.10780723684906166
151,154,24.573167289619995,24,upwind,3654,0.04990705732263888
43,154,59.17646452029424,3,downwind,1641,0.44789115166135207
43,154,59.17646452029424,3,crosswind,5592,0.4431058825632563
43,154,59.17646452029424,3,upwind,4424,0.25121781766496204
43,154,59.17646452029424,6,downwind,1641,0.4530105275028602
43,154,59.17646452029424,6,crosswind,5590,0.4338664964676214
43,154,59.17646452029424,6,upwind,4425,0.2395001217929661
43,154,59.17646452029424,12,downwind,1638,0.2951893429105994
43,154,59.17646452029424,12,crosswind,5589,0.30359092244795466
43,154,59.17646452029424,12,upwind,4424,0.17499210944437704
43,154,59.17646452029424,24,downwind,1636,0.18320495528671765
43,154,59.17646452029424,24,crosswind,5587,0.17367949281605777
43,154,59.17646452029424,24,upwind,4420,0.10300350186005422
158,154,81.28768544735341,3,downwind,2525,0.249679127171894
158,154,81.28768544735341,3,crosswind,2988,0.1435984296434698
158,154,81.28768544735341,3,upwind,6140,0.09013787273916207
158,154,81.28768544735341,6,downwind,2525,0.27109977456979384
158,154,81.28768544735341,6,crosswind,2988,0.19424438772037558
158,154,81.28768544735341,6,upwind,6139,0.0808856249752731
158,154,81.28768544735341,12,downwind,2525,0.2723352171739622
158,154,81.28768544735341,12,crosswind,2986,0.1609686327842014
158,154,81.28768544735341,12,upwind,6136,0.07412415739691831
158,154,81.28768544735341,24,downwind,2526,0.20581856875611085
158,154,81.28768544735341,24,crosswind,2987,0.08613588820738304
158,154,81.28768544735341,24,upwind,6126,0.01934586714713456
156,154,107.0372335141988,3,downwind,1918,0.317297431036225
156,154,107.0372335141988,3,crosswind,6154,0.2671783951827001
156,154,107.0372335141988,3,upwind,3564,0.13818433025068916
156,154,107.0372335141988,6,downwind,1918,0.3642267151537382
156,154,107.0372335141988,6,crosswind,6152,0.2944731938646179
156,154,107.0372335141988,6,upwind,3565,0.1449525409199813
156,154,107.0372335141988,12,downwind,1917,0.29662286921575104
156,154,107.0372335141988,12,crosswind,6148,0.24183079144908418
156,154,107.0372335141988,12,upwind,3565,0.12310455156196856
156,154,107.0372335141988,24,downwind,1917,0.2200982385497329
156,154,107.0372335141988,24,crosswind,6141,0.13496573198629405
156,154,107.0372335141988,24,upwind,3564,0.08576463288935778
81,155,78.00795426181229,3,downwind,4011,0.22257820786549093
81,155,78.00795426181229,3,crosswind,1591,0.1716872442337031
81,155,78.00795426181229,3,upwind,6057,-0.025820550195102602
81,155,78.00795426181229,6,downwind,4012,0.2464029009027688
81,155,78.00795426181229,6,crosswind,1590,0.21996339747940838
81,155,78.00795426181229,6,upwind,6056,0.01402285028684099
81,155,78.00795426181229,12,downwind,4012,0.20010984272295254
81,155,78.00795426181229,12,crosswind,1591,0.20242345889684898
81,155,78.00795426181229,12,upwind,6050,0.03902535755893948
81,155,78.00795426181229,24,downwind,4012,0.11627436251481027
81,155,78.00795426181229,24,crosswind,1590,0.16125582135147795
81,155,78.00795426181229,24,upwind,6043,0.02909307171351351
80,155,92.52722024351536,3,downwind,2197,0.1439647756708994
80,155,92.52722024351536,3,crosswind,4012,0.12258807362813517
80,155,92.52722024351536,3,upwind,5450,0.029049332798253936
80,155,92.52722024351536,6,downwind,2197,0.15707309801762503
80,155,92.52722024351536,6,crosswind,4013,0.1292953351238545
80,155,92.52722024351536,6,upwind,5448,0.04982099077094924
80,155,92.52722024351536,12,downwind,2194,0.11403714199950499
80,155,92.52722024351536,12,crosswind,4013,0.07974079454643099
80,155,92.52722024351536,12,upwind,5446,0.06519798728575203
80,155,92.52722024351536,24,downwind,2194,0.05025785350326952
80,155,92.52722024351536,24,crosswind,4012,0.05774823204913417
80,155,92.52722024351536,24,upwind,5439,0.017384275926629028
153,155,116.22097230713956,3,downwind,5211,0.383390704907668
153,155,116.22097230713956,3,crosswind,1781,0.18593653296829876
153,155,116.22097230713956,3,upwind,4663,0.10771825139776364
153,155,116.22097230713956,6,downwind,5209,0.3881242747945879
153,155,116.22097230713956,6,crosswind,1780,0.27282772933858385
153,155,116.22097230713956,6,upwind,4665,0.12099716135606411
153,155,116.22097230713956,12,downwind,5205,0.2666390497111275
153,155,116.22097230713956,12,crosswind,1779,0.25732271712169663
153,155,116.22097230713956,12,upwind,4665,0.08566705813627967
153,155,116.22097230713956,24,downwind,5202,0.14980165058660205
153,155,116.22097230713956,24,crosswind,1776,0.11894263760977145
153,155,116.22097230713956,24,upwind,4663,0.079914895967727
159,155,135.33636757272205,3,downwind,5866,0.1471365930572216
159,155,135.33636757272205,3,crosswind,3462,0.1080711376876258
159,155,135.33636757272205,3,upwind,2330,0.10111152208520177
159,155,135.33636757272205,6,downwind,5865,0.18443712025287348
159,155,135.33636757272205,6,crosswind,3462,0.15182320194474827
159,155,135.33636757272205,6,upwind,2330,0.12314002562876769
159,155,135.33636757272205,12,downwind,5859,0.17621989968860657
159,155,135.33636757272205,12,crosswind,3462,0.12445736223645489
159,155,135.33636757272205,12,upwind,2331,0.1425454371928743
159,155,135.33636757272205,24,downwind,5854,0.1283100388089559
159,155,135.33636757272205,24,crosswind,3460,0.09363122406268408
159,155,135.33636757272205,24,upwind,2330,0.11902149627645986
156,155,164.62636588100258,3,downwind,4218,0.12351099070554315
156,155,164.62636588100258,3,crosswind,6059,0.08845403030993627
156,155,164.62636588100258,3,upwind,1361,0.06393903424840283
156,155,164.62636588100258,6,downwind,4218,0.14767973629862366
156,155,164.62636588100258,6,crosswind,6056,0.12122046089320229
156,155,164.62636588100258,6,upwind,1363,0.11455709972561416
156,155,164.62636588100258,12,downwind,4216,0.13250339884519738
156,155,164.62636588100258,12,crosswind,6054,0.1422521419585958
156,155,164.62636588100258,12,upwind,1362,0.15410975766861024
156,155,164.62636588100258,24,downwind,4214,0.10759679228734301
156,155,164.62636588100258,24,crosswind,6048,0.13402839286716853
156,155,164.62636588100258,24,upwind,1362,0.20001180355459333
43,156,51.11322652049948,3,downwind,4348,0.30552099800700266
43,156,51.11322652049948,3,crosswind,4154,0.2357202784123025
43,156,51.11322652049948,3,upwind,3130,0.13833254070301304
43,156,51.11322652049948,6,downwind,4347,0.30754640606809347
43,156,51.11322652049948,6,crosswind,4150,0.21574474750774164
43,156,51.11322652049948,6,upwind,3129,0.10973946276705837
43,156,51.11322652049948,12,downwind,4344,0.20245119836174902
43,156,51.11322652049948,12,crosswind,4150,0.16220271281583284
43,156,51.11322652049948,12,upwind,3123,0.0608799756802067
43,156,51.11322652049948,24,downwind,4344,0.10707695512845161
43,156,51.11322652049948,24,crosswind,4144,0.07701287589117166
43,156,51.11322652049948,24,upwind,3121,0.035353212209496276
159,156,102.94394009674238,3,downwind,3440,0.3574043519128095
159,156,102.94394009674238,3,crosswind,3935,0.26962127100691513
159,156,102.94394009674238,3,upwind,4255,0.12666286489949433
159,156,102.94394009674238,6,downwind,3438,0.35268819879739605
159,156,102.94394009674238,6,crosswind,3932,0.27439267996753425
159,156,102.94394009674238,6,upwind,4254,0.1393723986608161
159,156,102.94394009674238,12,downwind,3434,0.2663307590386114
159,156,102.94394009674238,12,crosswind,3930,0.22358613105096364
159,156,102.94394009674238,12,upwind,4251,0.1295025491640046
159,156,102.94394009674238,24,downwind,3432,0.14680770883133673
159,156,102.94394009674238,24,crosswind,3925,0.12953158972462092
159,156,102.94394009674238,24,upwind,4250,0.07924529536304328
157,156,105.40782411568331,3,downwind,5384,0.18922844520035173
157,156,105.40782411568331,3,crosswind,3244,0.052554965487995195
157,156,105.40782411568331,3,upwind,2891,0.044795665924790694
157,156,105.40782411568331,6,downwind,5382,0.192699891176242
157,156,105.40782411568331,6,crosswind,3242,0.09055903727122984
157,156,105.40782411568331,6,upwind,2889,0.05244024681334171
157,156,105.40782411568331,12,downwind,5378,0.1639779862246135
157,156,105.40782411568331,12,crosswind,3242,0.09283605276366075
157,156,105.40782411568331,12,upwind,2884,0.06420419154063102
157,156,105.40782411568331,24,downwind,5378,0.09942286812486645
157,156,105.40782411568331,24,crosswind,3234,0.09178710071143217
157,156,105.40782411568331,24,upwind,2884,0.021817632511839602
154,156,107.0372335141988,3,downwind,5535,0.16756816979317954
154,156,107.0372335141988,3,crosswind,2935,0.09045440257935342
154,156,107.0372335141988,3,upwind,3160,0.03747345496715148
154,156,107.0372335141988,6,downwind,5533,0.19467597420783236
154,156,107.0372335141988,6,crosswind,2933,0.12734594099251317
154,156,107.0372335141988,6,upwind,3158,0.04529393366032429
154,156,107.0372335141988,12,downwind,5528,0.1817819591163555
154,156,107.0372335141988,12,crosswind,2934,0.1187341708437973
154,156,107.0372335141988,12,upwind,3153,0.03139371738296841
154,156,107.0372335141988,24,downwind,5529,0.09485629081772234
154,156,107.0372335141988,24,crosswind,2925,0.12376733852066316
154,156,107.0372335141988,24,upwind,3153,-0.0014093444169105591
158,156,125.37399065170617,3,downwind,3559,0.2104119280292181
158,156,125.37399065170617,3,crosswind,3958,0.13467308278815743
158,156,125.37399065170617,3,upwind,4124,-0.007786310881047687
158,156,125.37399065170617,6,downwind,3559,0.25007064920472233
158,156,125.37399065170617,6,crosswind,3954,0.14561358972298696
158,156,125.37399065170617,6,upwind,4122,0.003330463307605901
158,156,125.37399065170617,12,downwind,3559,0.2388698853882896
158,156,125.37399065170617,12,crosswind,3950,0.12874612192375826
158,156,125.37399065170617,12,upwind,4117,0.007165020236124621
158,156,125.37399065170617,24,downwind,3555,0.14044651912686815
158,156,125.37399065170617,24,crosswind,3948,0.08236798385474688
158,156,125.37399065170617,24,upwind,4115,0.009943879763982087
154,157,9.669632210174074,3,downwind,2369,0.40093578858528583
154,157,9.669632210174074,3,crosswind,4827,0.33381168594105687
154,157,9.669632210174074,3,upwind,4295,0.3526229093781504
154,157,9.669632210174074,6,downwind,2366,0.2934702751003348
154,157,9.669632210174074,6,crosswind,4810,0.27079057953078456
154,157,9.669632210174074,6,upwind,4286,0.24631215462202588
154,157,9.669632210174074,12,downwind,2360,0.20642223735896376
154,157,9.669632210174074,12,crosswind,4798,0.20262909864876835
154,157,9.669632210174074,12,upwind,4276,0.19531560125713804
154,157,9.669632210174074,24,downwind,2354,0.16934273371154349
154,157,9.669632210174074,24,crosswind,4790,0.12135615794220837
154,157,9.669632210174074,24,upwind,4263,0.1393123670593594
151,157,30.97456618577314,3,downwind,5361,0.4215080730749231
151,157,30.97456618577314,3,crosswind,2482,0.326417414868119
151,157,30.97456618577314,3,upwind,3655,0.22666510741234455
151,157,30.97456618577314,6,downwind,5346,0.38488412809798656
151,157,30.97456618577314,6,crosswind,2479,0.30656235964103296
151,157,30.97456618577314,6,upwind,3644,0.1822600518484772
151,157,30.97456618577314,12,downwind,5336,0.3149537671204057
151,157,30.97456618577314,12,crosswind,2471,0.2501523809090155
151,157,30.97456618577314,12,upwind,3634,0.16103916725137374
151,157,30.97456618577314,24,downwind,5319,0.18878206441884698
151,157,30.97456618577314,24,crosswind,2474,0.19547854249231061
151,157,30.97456618577314,24,upwind,3621,0.12499859787531117
43,157,60.07473152855512,3,downwind,1465,0.43411533797988605
43,157,60.07473152855512,3,crosswind,5491,0.48029865122806364
43,157,60.07473152855512,3,upwind,4537,0.3824069423665426
43,157,60.07473152855512,6,downwind,1459,0.46632279122071646
43,157,60.07473152855512,6,crosswind,5481,0.46380778643785653
43,157,60.07473152855512,6,upwind,4524,0.3657539895311379
43,157,60.07473152855512,12,downwind,1453,0.3280777133728286
43,157,60.07473152855512,12,crosswind,5472,0.34623586107099463
43,157,60.07473152855512,12,upwind,4511,0.28766395758554225
43,157,60.07473152855512,24,downwind,1452,0.1943015791956194
43,157,60.07473152855512,24,crosswind,5461,0.22925074777833213
43,157,60.07473152855512,24,upwind,4496,0.18799492393843942
158,157,90.43421825130974,3,downwind,2522,0.30148923504303526
158,157,90.43421825130974,3,crosswind,2930,0.24142972072908953
158,157,90.43421825130974,3,upwind,6050,0.2111336426473082
158,157,90.43421825130974,6,downwind,2513,0.3214391777074413
158,157,90.43421825130974,6,crosswind,2928,0.24929949619996258
158,157,90.43421825130974,6,upwind,6032,0.1802601499570576
158,157,90.43421825130974,12,downwind,2513,0.2912549400368065
158,157,90.43421825130974,12,crosswind,2919,0.2206485431063866
158,157,90.43421825130974,12,upwind,6013,0.14105290338390036
158,157,90.43421825130974,24,downwind,2509,0.2459970283815869
158,157,90.43421825130974,24,crosswind,2915,0.10944176783507657
158,157,90.43421825130974,24,upwind,5994,0.07968985829455642
156,157,105.40782411568331,3,downwind,1617,0.37081093655112424
156,157,105.40782411568331,3,crosswind,6328,0.3392515795800141
156,157,105.40782411568331,3,upwind,3539,0.24569296945325272
156,157,105.40782411568331,6,downwind,1611,0.38896300509455717
156,157,105.40782411568331,6,crosswind,6314,0.35322489741423085
156,157,105.40782411568331,6,upwind,3531,0.2586407490598843
156,157,105.40782411568331,12,downwind,1608,0.3247642800845874
156,157,105.40782411568331,12,crosswind,6298,0.28398697380453974
156,157,105.40782411568331,12,upwind,3521,0.22225057603233536
156,157,105.40782411568331,24,downwind,1611,0.22421019073830517
156,157,105.40782411568331,24,crosswind,6273,0.1991277858959555
156,157,105.40782411568331,24,upwind,3516,0.16489211104355195
151,158,79.25624296406885,3,downwind,4162,0.266999535024239
151,158,79.25624296406885,3,crosswind,5703,0.17210403039883812
151,158,79.25624296406885,3,upwind,1799,0.11751664591327061
151,158,79.25624296406885,6,downwind,4161,0.2977200749504878
151,158,79.25624296406885,6,crosswind,5701,0.16801255441302765
151,158,79.25624296406885,6,upwind,1799,0.16897989443092828
151,158,79.25624296406885,12,downwind,4157,0.304695699358295
151,158,79.25624296406885,12,crosswind,5700,0.15735346177235748
151,158,79.25624296406885,12,upwind,1799,0.24172435972242776
151,158,79.25624296406885,24,downwind,4153,0.21784875158854108
151,158,79.25624296406885,24,crosswind,5696,0.13927041842765137
151,158,79.25624296406885,24,upwind,1799,0.23945717232144362
154,158,81.28768544735341,3,downwind,4291,0.310215561882603
154,158,81.28768544735341,3,crosswind,5482,0.1589136637768387
154,158,81.28768544735341,3,upwind,1884,0.049795997372233766
154,158,81.28768544735341,6,downwind,4291,0.3319308074984469
154,158,81.28768544735341,6,crosswind,5479,0.17195553573508943
154,158,81.28768544735341,6,upwind,1884,0.04836301398966224
154,158,81.28768544735341,12,downwind,4289,0.30917183970106116
154,158,81.28768544735341,12,crosswind,5477,0.1457018142892975
154,158,81.28768544735341,12,upwind,1883,0.11509908030815015
154,158,81.28768544735341,24,downwind,4282,0.22800835166141498
154,158,81.28768544735341,24,crosswind,5476,0.12605912058735777
154,158,81.28768544735341,24,upwind,1883,0.11020366508012328
43,158,81.91602573940881,3,downwind,5130,0.44334970568996657
43,158,81.91602573940881,3,crosswind,2874,0.19460387119087763
43,158,81.91602573940881,3,upwind,3655,0.17739943544892428
43,158,81.91602573940881,6,downwind,5128,0.517938986336296
43,158,81.91602573940881,6,crosswind,2874,0.2228795237070569
43,158,81.91602573940881,6,upwind,3654,0.16144511472214457
43,158,81.91602573940881,12,downwind,5125,0.4320589793640814
43,158,81.91602573940881,12,crosswind,2872,0.2009141011936029
43,158,81.91602573940881,12,upwind,3654,0.1401982082354325
43,158,81.91602573940881,24,downwind,5120,0.2739722917609004
43,158,81.91602573940881,24,crosswind,2871,0.1774706236854758
43,158,81.91602573940881,24,upwind,3652,0.13263346186001687
157,158,90.43421825130974,3,downwind,4412,0.2602170849582804
157,158,90.43421825130974,3,crosswind,5178,0.11502484093755187
157,158,90.43421825130974,3,upwind,1957,0.01697012290451019
157,158,90.43421825130974,6,downwind,4411,0.2797715823514369
157,158,90.43421825130974,6,crosswind,5176,0.12397864862221804
157,158,90.43421825130974,6,upwind,1957,0.024335434268722183
157,158,90.43421825130974,12,downwind,4410,0.2565958168062552
157,158,90.43421825130974,12,crosswind,5173,0.08416173258330718
157,158,90.43421825130974,12,upwind,1956,0.07317135321760758
157,158,90.43421825130974,24,downwind,4403,0.1705003877317808
157,158,90.43421825130974,24,crosswind,5172,0.08565098689246084
157,158,90.43421825130974,24,upwind,1956,0.059526549832273144
82,158,122.43098022741052,3,downwind,1980,0.21569713574607938
82,158,122.43098022741052,3,crosswind,3172,0.2643294573608631
82,158,122.43098022741052,3,upwind,6507,0.17637585996337274
82,158,122.43098022741052,6,downwind,1980,0.28594238938425004
82,158,122.43098022741052,6,crosswind,3171,0.28553912340799903
82,158,122.43098022741052,6,upwind,6505,0.19267045105032657
82,158,122.43098022741052,12,downwind,1980,0.2764397072542918
82,158,122.43098022741052,12,crosswind,3169,0.25331690702672255
82,158,122.43098022741052,12,upwind,6502,0.1727422369634374
82,158,122.43098022741052,24,downwind,1980,0.21383775608069144
82,158,122.43098022741052,24,crosswind,3171,0.16263643030840885
82,158,122.43098022741052,24,upwind,6492,0.108561335729963
117,159,79.08520490017271,3,downwind,6251,0.33144982175311966
117,159,79.08520490017271,3,crosswind,1878,0.19122163961112346
117,159,79.08520490017271,3,upwind,3528,0.12685085072454003
117,159,79.08520490017271,6,downwind,6250,0.323163620334047
117,159,79.08520490017271,6,crosswind,1877,0.1559399360833291
117,159,79.08520490017271,6,upwind,3529,0.09307218891057163
117,159,79.08520490017271,12,downwind,6248,0.20195166592044692
117,159,79.08520490017271,12,crosswind,1874,0.05534334959504037
117,159,79.08520490017271,12,upwind,3529,0.05511449662112406
117,159,79.08520490017271,24,downwind,6241,0.03825120962609917
117,159,79.08520490017271,24,crosswind,1876,-0.009570827790703965
117,159,79.08520490017271,24,upwind,3526,-0.02031334860468428
156,159,102.94394009674238,3,downwind,3978,0.20362857784856372
156,159,102.94394009674238,3,crosswind,3571,0.1135807911072227
156,159,102.94394009674238,3,upwind,4087,0.040211132171758465
156,159,102.94394009674238,6,downwind,3977,0.2164937710004873
156,159,102.94394009674238,6,crosswind,3572,0.13392547495799142
156,159,102.94394009674238,6,upwind,4086,0.07870174714067338
156,159,102.94394009674238,12,downwind,3977,0.17110426304547938
156,159,102.94394009674238,12,crosswind,3571,0.13400204172235866
156,159,102.94394009674238,12,upwind,4082,0.09567905243432256
156,159,102.94394009674238,24,downwind,3976,0.118310926621922
156,159,102.94394009674238,24,crosswind,3570,0.12916937031611886
156,159,102.94394009674238,24,upwind,4076,0.07221264343383949
153,159,120.65106249903263,3,downwind,2293,0.3342671399654653
153,159,120.65106249903263,3,crosswind,5284,0.2637137135994915
153,159,120.65106249903263,3,upwind,4076,0.11600340580210265
153,159,120.65106249903263,6,downwind,2291,0.35254512987517517
153,159,120.65106249903263,6,crosswind,5285,0.2678756184147377
153,159,120.65106249903263,6,upwind,4076,0.113148075044265
153,159,120.65106249903263,12,downwind,2288,0.2696435402141008
153,159,120.65106249903263,12,crosswind,5285,0.20740317904706004
153,159,120.65106249903263,12,upwind,4074,0.09906693789611754
153,159,120.65106249903263,24,downwind,2286,0.20748605753354382
153,159,120.65106249903263,24,crosswind,5284,0.14723034155951842
153,159,120.65106249903263,24,upwind,4069,0.05945602552163362
155,159,135.33636757272205,3,downwind,3133,0.22526762828596522
155,159,135.33636757272205,3,crosswind,2506,0.24482531476258035
155,159,135.33636757272205,3,upwind,6018,0.19864053373738902
155,159,135.33636757272205,6,downwind,3134,0.22341157068779124
155,159,135.33636757272205,6,crosswind,2507,0.2570060945458004
155,159,135.33636757272205,6,upwind,6015,0.21815570882187443
155,159,135.33636757272205,12,downwind,3134,0.1715972840397775
155,159,135.33636757272205,12,crosswind,2507,0.22158222732267627
155,159,135.33636757272205,12,upwind,6010,0.17637829744897468
155,159,135.33636757272205,24,downwind,3135,0.07965165364940452
155,159,135.33636757272205,24,crosswind,2506,0.1576702206443039
155,159,135.33636757272205,24,upwind,6002,0.12463098686374062
43,159,153.32335535847113,3,downwind,4342,0.18733366519324732
43,159,153.32335535847113,3,crosswind,3557,0.1526931577462068
43,159,153.32335535847113,3,upwind,3758,0.053411264269565134
43,159,153.32335535847113,6,downwind,4341,0.2320475303845836
43,159,153.32335535847113,6,crosswind,3557,0.1934185870308469
