dataset,node_a,node_b,distance_km,level_rho,native_change_rho
AirQualityBench,66,182,1275.6223156806652,0.23710732752006158,0.011418015366599612
AirQualityBench,5,161,2862.649881759657,-0.021397770931023262,0.017123938559583517
AirQualityBench,41,223,853.0843700417191,0.317731402770639,0.019248948378426882
AirQualityBench,0,212,3383.503595474858,-0.04074912479354774,-0.0067389807717894564
AirQualityBench,137,180,3994.939453714985,0.04077363995120877,0.0034609748276267505
AirQualityBench,126,183,1502.950735163149,0.11167240208402204,0.042415337587551186
AirQualityBench,18,80,1456.198681259886,0.18791551861109687,0.007653275268172427
AirQualityBench,19,234,683.7910223601112,0.3177567495825671,0.00824211407299692
AirQualityBench,58,72,1794.2370263767443,0.08488225293048815,0.001407405188901518
AirQualityBench,236,245,15378.437518723427,0.01886072055426569,0.010796316793764632
AirQualityBench,76,84,3153.712750891615,0.054082252543196895,-0.001379546574412608
AirQualityBench,142,157,3059.9570151898834,-1.2995162143802794e-05,0.00504229552996218
AirQualityBench,112,179,1916.1956062306097,-0.0738860396508612,0.02077817514846493
AirQualityBench,80,245,16297.719039670832,-0.022804877441553788,-0.00778655291171057
AirQualityBench,149,214,3389.4983868118534,0.06515065492216934,-0.01612043958938849
AirQualityBench,237,243,3152.182867985375,-0.03765152380625204,0.000467621970777212
AirQualityBench,3,214,1494.2083230259154,0.15277727003033986,-0.015132827930592169
AirQualityBench,44,88,2834.798346640057,0.006647818015672253,0.002841800319665012
AirQualityBench,144,209,3688.4845143937237,-0.027783394493670264,0.00013949654786818847
AirQualityBench,37,181,3772.3056406485002,0.012627221923157773,0.0007557359607156096
AirQualityBench,44,94,534.2937131128649,0.3042714812874,0.029609913307518734
AirQualityBench,136,243,65.15993899797158,0.3529052100969525,0.07328440424850383
AirQualityBench,38,66,3167.976117336552,0.009069482102348548,0.0036314984652157127
AirQualityBench,60,142,276.8208374808867,0.3085894014521201,0.03183960324167714
AirQualityBench,113,163,450.2975900507525,0.42234168033511243,0.06195545280187141
AirQualityBench,95,187,3671.9522095682905,-0.010958437827006994,-0.006446832583152893
AirQualityBench,73,198,20.282812403254653,0.5912459802629416,0.16292329430031655
AirQualityBench,62,166,593.0413999135775,0.3093045318218885,0.04056511612991369
AirQualityBench,212,246,331.7471049150906,0.2861984930156507,0.052218841927585864
AirQualityBench,154,195,925.6794776031621,0.2400886456539405,0.007834808389793493
AirQualityBench,122,210,465.3459947084799,0.46099787219153116,0.058200894446012646
AirQualityBench,13,188,621.7623255640783,0.414706105094105,0.02818469593417545
AirQualityBench,142,229,1291.8367508806223,0.1474295772103854,0.016878362508748943
AirQualityBench,9,208,8398.70279297474,-0.007133589040374895,-0.006541502860511696
AirQualityBench,127,168,355.1520903275288,0.32396084329182007,0.0479544121481003
AirQualityBench,186,192,619.8440035357378,0.33561563731863714,0.03604859069838763
AirQualityBench,111,154,354.41001964685734,0.35511453611056537,0.03245303346124318
AirQualityBench,88,169,300.78335799608516,0.5796398556613265,0.0860073983465666
AirQualityBench,17,19,14711.945716955428,0.04204667173887286,-0.0056033419751996185
AirQualityBench,7,69,8676.81375947983,0.03581314131254907,-0.023540276235858776
AirQualityBench,47,161,422.45539726064385,0.5245186946295681,0.0741070941158896
AirQualityBench,95,188,3154.0080194756615,-0.03417135202142955,-0.006720298523927574
AirQualityBench,83,146,1272.4793435762185,0.18799700036815958,0.04098986976862083
AirQualityBench,9,48,2675.2734125612324,-0.030663737801079016,0.01475061695401629
AirQualityBench,211,242,3327.1391957654887,-0.01285126334181692,0.002957711641510116
AirQualityBench,210,213,2696.76205780911,-0.047124436730871654,0.00958773347060193
AirQualityBench,45,129,1591.9732819154822,0.1020778237050564,0.024073002708406212
AirQualityBench,215,229,977.6190409490376,0.1965968751640537,0.07625485457668839
AirQualityBench,159,166,410.48698620045207,0.47261484170901136,0.05905085132512255
AirQualityBench,99,208,6109.426949838058,0.011578715669388333,-0.0197652347943968
AirQualityBench,80,100,1079.2033831490485,0.10640473116313572,0.01701514129491116
AirQualityBench,43,87,2563.6931340727333,0.04268942487872676,0.010709218357900247
AirQualityBench,73,177,3737.648779913253,0.002366114147673093,0.007822393101702994
AirQualityBench,7,160,7414.881651620541,-0.016200246654127753,-0.013952698630428879
AirQualityBench,123,131,935.1407941934514,0.2315533049969185,0.036450472751018606
AirQualityBench,61,223,1242.5215764512564,0.2261712700938725,0.009105255656999378
AirQualityBench,51,155,2583.0857541940095,-0.021978864237349183,0.007974546090442623
AirQualityBench,186,226,3919.16190142501,-0.03471920618866852,-0.006553782281506611
AirQualityBench,41,137,2921.275906559113,-0.01766006165153137,-0.0014387973597275033
AirQualityBench,11,58,2834.944965232488,0.012664853130730331,-0.0019300848779513864
AirQualityBench,89,199,1709.1540825577913,0.054263395011131775,0.0017463748067863551
AirQualityBench,26,225,3739.188706670791,-0.02511168224987925,0.012086577614524667
AirQualityBench,49,139,3664.6583059140785,0.08794505114474718,0.009452304289963976
AirQualityBench,65,211,507.4922709999785,0.2770452465498654,0.03525678770857028
AirQualityBench,43,56,3837.4777568657064,0.06280204911553702,0.0045590489849607245
AirQualityBench,73,133,3621.3088902727072,-0.015017012074087158,0.0010598586514066752
AirQualityBench,22,149,313.71045447249026,0.6542522410697318,0.14402850466340616
AirQualityBench,211,238,417.35481006955945,0.3133412586753023,0.047949145969984446
AirQualityBench,21,85,2782.610850947406,-0.04026097160366871,0.005651060358256364
AirQualityBench,156,238,2972.1522555293086,0.0001922246714023477,-0.003113830901031503
AirQualityBench,84,226,3809.6031052463327,0.0015107549178372255,0.009969833892144788
AirQualityBench,12,88,2768.3547591313486,0.01445646064118534,0.0025075479320189713
AirQualityBench,63,193,652.0181722243333,0.28325557530765827,0.022328181274937523
AirQualityBench,155,190,422.1337442006398,0.5892793544793269,0.06102041182372212
AirQualityBench,110,160,2381.040910750768,0.039381884971583354,0.015443853809192373
AirQualityBench,51,244,4430.355499908283,-0.007361588100543977,0.010280689327519892
AirQualityBench,22,92,3460.7600273690023,-0.024145671536581877,-0.0060762813414556496
AirQualityBench,37,229,1298.0833153956414,0.10776505502212727,-0.0010273245503048224
AirQualityBench,74,198,3260.8174742303277,-0.04175788583264425,-0.0009870964614984235
AirQualityBench,120,167,3406.863291749975,-0.029982470389440987,-0.0071473708777865935
AirQualityBench,27,36,2505.913430648731,0.06940888303222487,0.005373141549195536
AirQualityBench,59,134,552.6342098067194,0.36423192325122156,0.039681708751284996
AirQualityBench,7,182,6278.29646159462,-0.06889270451655291,0.0024115523216866252
AirQualityBench,182,227,710.7075041864754,0.38767070948783455,0.03686753863411128
AirQualityBench,32,193,2789.86051448319,0.04599732942146405,-0.0004843874413678927
AirQualityBench,210,224,411.5479861685324,0.5578970140360813,0.0610329140428869
AirQualityBench,110,126,515.6417670090143,0.19454108010911256,0.07235495632377674
AirQualityBench,149,232,3992.7142893342634,0.050518145417910075,-0.01492363544795562
AirQualityBench,138,249,2203.456864529169,0.08726381033904597,0.020980795666196036
AirQualityBench,54,178,1927.488314884638,-0.11460559246738039,0.0030191062964365903
AirQualityBench,5,72,1390.505733086711,0.05944210511837021,0.033923672226883306
AirQualityBench,135,165,3455.6947733077195,0.01803805381974615,0.011221808173249135
AirQualityBench,82,197,361.384509604736,0.5519796167047207,0.08639241154310409
AirQualityBench,7,28,6588.85005943678,-0.08222784788139652,-0.019822873564326566
AirQualityBench,36,203,2938.1677521567276,0.09706158361626487,0.009836465340465077
AirQualityBench,63,150,2229.560836832582,0.07512215323292544,0.0002327007396417089
AirQualityBench,144,148,2963.465969903028,-0.033803058228148955,0.001039087119563976
AirQualityBench,104,176,1575.341488549187,0.15278624521818157,0.011850206397227817
AirQualityBench,66,195,565.9814005271684,0.40021887581798554,0.05807018218217696
AirQualityBench,47,214,2375.393555507138,0.05558227812479554,0.012649468815212082
AirQualityBench,25,69,1203.8735072430652,-0.017305921233371744,0.04303462168913576
AirQualityBench,8,16,7611.045450025424,-0.06785392466004554,-0.04409429755367488
AirQualityBench,69,205,2935.216454908819,-0.03456356238755077,-0.001185813293246217
AirQualityBench,19,193,3047.330330712453,0.08881785554492927,0.0004078718125438627
AirQualityBench,127,216,2765.9605566696773,0.03022191909459256,0.0041910981859677255
AirQualityBench,47,228,2670.9895949897605,0.05945018337516109,0.007840308598161998
AirQualityBench,9,128,148.8695910728224,0.34600762219013753,0.03257271659232872
AirQualityBench,174,216,1039.0181536287441,0.20830161557603058,0.03152926430902123
AirQualityBench,36,54,1519.504865327899,0.12154043788643071,0.004226695290896131
AirQualityBench,11,73,438.74380119324786,0.4210833641241381,0.044039073462570966
AirQualityBench,54,87,2525.5672652565236,0.06603391196909324,-0.005911722119390251
AirQualityBench,101,207,2033.3319591627364,0.04644350053517111,0.022269854253028354
AirQualityBench,113,195,247.09774364709756,0.6571810235525114,0.158138882365142
AirQualityBench,4,192,7352.321404413527,-0.003046433000637449,-0.01382984776509756
AirQualityBench,63,186,3566.336702656324,0.01738231121047973,0.0007308471205908763
AirQualityBench,95,130,3206.027685695198,0.015105747787532249,-0.007517969116675666
AirQualityBench,39,140,3108.5434574615497,0.11142926207372626,0.031313785186584196
AirQualityBench,137,205,2912.5767932035906,-0.009236186832811733,0.00820577905507861
AirQualityBench,203,209,761.514944548514,0.29078356370094244,0.04690838108206865
AirQualityBench,155,242,587.8685135786538,0.5115246938412372,0.05072002438812342
AirQualityBench,183,197,2167.3673105053203,0.03937517528574767,0.015095678585567636
AirQualityBench,2,19,2716.313826455448,0.09753989810326416,-0.0059093108910331415
AirQualityBench,45,208,5262.533322928672,0.0014835747375505377,0.0016979670716514618
AirQualityBench,43,181,3733.270965728813,0.015374465278892526,0.019706112316258823
AirQualityBench,138,192,1517.4429512352078,0.20289362630221322,0.03182475465199226
AirQualityBench,147,203,648.1852316456609,0.40238906792124973,0.07674650002219208
AirQualityBench,10,30,2925.958969232397,0.029435050871853666,0.0002648897850265628
AirQualityBench,91,218,105.08682048654666,0.7539425608975027,0.1719586906306069
AirQualityBench,44,131,2521.189131848896,0.03189345793003535,0.0020717849020100835
AirQualityBench,93,236,3447.9107174498668,0.04138310289038747,0.003549574355325698
AirQualityBench,111,209,1481.2104001142113,0.10088994281972927,0.0027550597714574034
AirQualityBench,150,243,2605.943018061897,0.03697347313021286,0.003730908495963394
AirQualityBench,206,207,3896.4684925075107,0.01801531292556158,0.02118404283917092
AirQualityBench,68,98,1675.6152373871926,0.0988668863445226,0.005432242158995167
AirQualityBench,34,36,1615.9908873032023,0.11820554920660252,0.02466516866915202
AirQualityBench,54,205,2810.9923553819954,0.019066119933322995,0.009872455881572637
AirQualityBench,63,249,243.8719612412076,0.6045364241962102,0.09630369109365165
AirQualityBench,171,246,3538.404598394912,0.08749353806909269,0.029634159400215857
AirQualityBench,38,151,1926.9265540053152,-0.06502828757075836,0.010886987267991009
AirQualityBench,15,41,7410.40193741939,0.001692965618716944,-0.0025564498313735144
AirQualityBench,72,155,1672.6977242080534,0.13338649885666878,0.00954606350835941
AirQualityBench,16,44,3448.14836146161,0.07396036911299898,0.021293362167985743
AirQualityBench,24,105,1381.299745435776,-0.04004456768909412,0.029349309840146453
AirQualityBench,23,104,1748.4439134111367,0.08426552802924957,0.013403854683602045
AirQualityBench,40,233,1993.0934829503522,0.0475489167753895,0.013727906559520487
AirQualityBench,70,108,2542.385439336379,0.05673454935694603,-0.0001310921843048232
AirQualityBench,5,219,3582.1748405223075,-0.04890834288713851,5.878169114981989e-05
AirQualityBench,124,230,4016.018325038042,0.03229649663650841,0.012870572991592538
AirQualityBench,25,53,2775.0674093740654,0.028392221471137416,0.024290122270152963
AirQualityBench,30,138,833.5459890277252,0.3145876708317985,0.02764456831271023
AirQualityBench,145,187,3667.8421804606182,-0.024753537820342265,-0.00399032597210472
AirQualityBench,101,212,3179.5892653436695,0.05691064057700826,-0.004762418712446668
AirQualityBench,221,246,526.5382722914254,0.2427737328525028,0.04481816737515686
AirQualityBench,125,173,1102.1434050131259,0.19783577354626333,-0.008319953319898496
AirQualityBench,35,111,2175.356225147916,0.050465051703665956,-0.0001963778474508745
AirQualityBench,187,218,1193.037400040477,0.23861554740744592,0.021404931884126337
AirQualityBench,78,105,2062.372785378687,-0.04067331128214877,0.0045603810919664246
AirQualityBench,100,158,3911.305946647031,-0.022451738228594417,-0.0021998287819390244
AirQualityBench,34,134,1025.2053434322015,0.2571321230250872,0.048607196621401644
AirQualityBench,60,204,1676.3227779297238,0.02282299211196953,0.020693454733616196
AirQualityBench,49,163,3470.1328077936873,0.09148707484130712,0.024703093465186645
AirQualityBench,200,231,3134.0704714416934,-0.01980658596254432,-0.008524743448320923
AirQualityBench,99,136,3086.2635682555033,0.08359012425361391,0.020274696871904974
AirQualityBench,90,111,949.7802636246004,0.21491246395145308,0.011373417345464104
AirQualityBench,41,247,1080.2092112857654,0.1722103182607945,0.04607494288994022
AirQualityBench,35,151,570.1975671179615,0.30721635300843764,0.048961741442888555
AirQualityBench,104,186,1716.5382685155305,0.08653708112477626,-0.007489697157225573
AirQualityBench,0,9,3304.222115816449,-0.0133541606979743,0.0004931453623332892
AirQualityBench,17,76,12282.383442002372,-0.09202607039017964,-0.005499592507286634
AirQualityBench,150,232,2686.587147080808,0.05381417697442369,-0.008405704845928445
AirQualityBench,5,247,3783.544596897036,-0.005877280628443885,0.012787602681049316
AirQualityBench,89,102,1575.717824431264,0.07175195320417628,0.014163593729258463
AirQualityBench,105,198,2174.7858283196265,0.025790677775376507,0.003301223384211385
AirQualityBench,48,83,1244.3366464757196,0.21679484010280242,0.041471080727278765
AirQualityBench,131,173,1113.624485478064,0.20823449221478652,0.0361296044356977
AirQualityBench,74,164,1544.2469371296684,0.1401312562473843,0.01813636072862469
AirQualityBench,11,194,8352.257454584926,-0.023484519415734706,0.0034176576212506826
AirQualityBench,13,203,887.5495369185147,0.3454593579093608,0.03827194260847409
AirQualityBench,35,218,2468.0722846229155,0.03456186841125382,0.006872989423176967
AirQualityBench,215,223,2483.149669487151,0.07490211428736974,0.004537072348884917
AirQualityBench,11,136,255.82960933589982,0.4948509383088269,0.07680087862338959
AirQualityBench,0,239,3260.882074815103,0.031511412660892434,0.0025410370110165964
AirQualityBench,92,150,2341.6867032488467,0.030651589216187724,0.003994449942386951
AirQualityBench,40,71,2419.8522703901463,0.014896053729329499,0.015778431146192016
AirQualityBench,203,236,681.809388578897,0.3812996904617876,0.08632932331379568
AirQualityBench,52,55,302.29299126892,0.5561556484721315,0.11530621930177923
AirQualityBench,31,177,3229.9827296060394,0.042866551599069894,0.011349961750366686
AirQualityBench,11,120,220.85174116400256,0.5531483359208295,0.07912107861696542
AirQualityBench,91,99,509.3299074443278,0.40500865625902116,0.03668201156301552
AirQualityBench,240,241,3411.4421732246765,0.024294903764566167,0.008788066930583285
AirQualityBench,86,137,3685.4838842353292,-0.013046452297897103,-0.00034945831176514384
AirQualityBench,91,219,931.608432928953,0.33421381018090734,0.009067521758243388
AirQualityBench,72,88,1811.2078974683302,0.12661014608561524,0.03046016712459573
AirQualityBench,150,187,1424.4720620830844,0.1364176641749006,0.009700384974162233
AirQualityBench,86,178,3177.3471692566686,0.07352829538371383,0.014803916968605989
AirQualityBench,160,235,1403.9750480154005,0.23044653181251662,0.006390871753446895
AirQualityBench,82,142,2644.184259974992,-0.019036253716568204,-0.0013147594846392083
AirQualityBench,37,124,3833.916540502248,-0.029885327805767383,-0.005764095589200038
AirQualityBench,125,216,1229.1541924619964,0.2322011188965773,0.0047265026780586635
AirQualityBench,100,143,3606.9022255651453,0.03176788016261209,-0.007855694843523888
AirQualityBench,28,191,923.1324058214932,0.262184184710155,0.023615306394200005
AirQualityBench,178,230,1517.8482832376671,0.21281005726209645,0.06404449158169895
AirQualityBench,92,111,2309.722294759142,-0.032543966360971385,0.012298786641216449
AirQualityBench,107,233,1586.6381333681627,0.023942440162225437,0.018173924988924124
AirQualityBench,103,229,995.154870406901,0.22030855285077716,0.04774469921877901
AirQualityBench,170,225,4100.992266143312,0.09169283532883436,0.004688987196772615
AirQualityBench,105,140,1261.044318355512,0.13302998864998244,0.015284932028425829
AirQualityBench,48,198,2696.19978637892,-0.047535329862997265,0.007304381460041781
AirQualityBench,6,144,8542.548035588037,0.017451115998274327,0.010386528778856737
AirQualityBench,15,90,7312.288045349966,0.00027837750309132154,-0.023647712134121264
AirQualityBench,55,113,631.8055411905834,0.3889893565219847,0.06630843622121031
AirQualityBench,175,194,8468.490342802537,-0.0834096653204273,-0.01607611647940948
AirQualityBench,113,213,3112.6172970344887,-0.024822690859455772,0.00742481781406885
AirQualityBench,105,116,1031.8483754671333,0.13583546180644224,0.0017779140082371206
AirQualityBench,58,165,580.9740595282548,0.37090972942301587,0.027497777833148763
AirQualityBench,138,140,895.6667082633721,0.2382767994945746,0.03737394161597503
AirQualityBench,63,109,2018.8495657357669,0.07399986444272807,0.01567911529673081
AirQualityBench,20,130,509.97460640614804,0.2937621620125133,0.027326043600464443
AirQualityBench,157,178,2416.3892286255273,0.014675326722065748,0.004019986412899706
AirQualityBench,45,222,2268.790003413462,0.020998038828677557,-0.0005886338380426168
AirQualityBench,54,174,3207.37828417496,0.06392533811037547,0.010088949819704466
AirQualityBench,94,226,370.9252233941616,0.3586984999656886,0.04351186355487211
AirQualityBench,131,237,1546.3126682170198,0.09733014894446607,0.013989271848585715
AirQualityBench,38,233,1929.0090945409877,-0.0421158181675654,0.005042005120246667
AirQualityBench,169,192,801.9522830367271,0.34657613041975804,0.03255662957709499
AirQualityBench,84,155,1225.0802338251087,0.1874287931534247,0.014375381263179922
AirQualityBench,12,191,3162.359995809436,-0.013226120527870014,-0.007486184891988493
AirQualityBench,88,228,2385.8547595152813,0.043650049907768655,0.0019402802110756693
AirQualityBench,112,154,2190.073080839629,0.026855512640506514,0.010792287980453863
AirQualityBench,89,117,2746.1928062378706,0.022028853893967682,0.006964057511817104
AirQualityBench,90,247,733.1698314952706,0.2776412634648218,0.05131449131639201
AirQualityBench,93,164,3252.304265853905,0.08042468502246242,0.008883623529695801
AirQualityBench,8,73,8363.498449340239,-0.01548709733694279,-0.005937339612418935
AirQualityBench,9,115,985.2294123822586,0.20064397217806942,0.027972259017810388
AirQualityBench,65,205,2584.0667318892583,-0.007494532279855581,0.013193988973933266
AirQualityBench,47,117,842.3921099881975,0.330990069280684,0.04260958334502136
AirQualityBench,104,195,1063.736506572279,0.269508231931916,0.0230828001739068
AirQualityBench,40,135,2772.7195491955545,-0.03867180132082699,0.005071165465740004
AirQualityBench,49,238,613.6691758769065,0.33214479825405097,0.04948887616572243
AirQualityBench,155,248,7973.429676555032,0.019472044339621,-0.01635237392116145
AirQualityBench,31,107,2083.2608481272655,0.05317087306997209,0.025588317529205252
AirQualityBench,163,195,526.5724915021426,0.4197410031192181,0.07822272444194185
AirQualityBench,97,115,1091.7918173851958,0.13137477912388212,0.021425487240876125
AirQualityBench,88,162,573.080621054989,0.43162156314613254,0.05165324463274939
AirQualityBench,8,128,8385.002681583386,-0.04051273245165099,-0.006385506450776703
AirQualityBench,162,184,2825.0688072721973,0.03089450801692095,0.00709663504177228
AirQualityBench,98,222,616.6885227223722,0.4118299394122298,0.02368171132736362
AirQualityBench,183,194,9162.196800276466,0.023653614790216552,-0.01546668000789156
AirQualityBench,17,96,15044.677074638304,-0.0009172459219019871,-0.005842054987026826
AirQualityBench,78,169,2625.3115108798065,-0.08271103251324959,0.014263975386484768
AirQualityBench,151,220,701.5226871937326,0.2640612580877167,0.02402014524447117
AirQualityBench,45,132,3828.9855652134024,-0.020060433568980362,-0.016148932425079802
AirQualityBench,56,183,2960.7908172230987,-0.001231958892052682,0.0031320256743716957
AirQualityBench,56,66,1222.2878063972705,0.1258168885108287,0.026857880041731817
AirQualityBench,121,212,387.7403340083266,0.3992472976584877,0.04995001950599245
AirQualityBench,46,73,508.2595679218946,0.4301809330805629,0.052322787496302564
AirQualityBench,196,237,2785.4058964197984,-0.00575726532703772,0.002001370728976584
AirQualityBench,5,42,3511.8132139757695,-0.001195069629884675,-0.00022756432087630324
AirQualityBench,88,212,2818.318970817956,-0.07892343015226273,-0.007668236190456877
AirQualityBench,118,130,3145.3305222260474,0.06483242479973977,-0.0009484998499476686
AirQualityBench,102,172,1601.6444528276427,0.09563356303798656,0.013562650760150811
AirQualityBench,143,215,1598.9867705422362,0.058301299527408916,0.020575706459471224
AirQualityBench,82,149,1321.216906119133,0.19343788257945743,0.019207131363988786
AirQualityBench,135,144,568.7751453690901,0.3811569053022386,0.06645820022905817
AirQualityBench,42,173,1078.023553686351,0.17079664799784944,0.036690326031820424
AirQualityBench,126,145,500.7297303346093,0.361838951407415,0.06338557068568591
AirQualityBench,24,174,2320.9278576426927,0.0784537978744766,0.04003629630665766
AirQualityBench,94,209,3900.3446409932453,-0.01505217064434845,-0.000451547587518531
AirQualityBench,27,217,1087.3293841760653,0.3196124338875264,0.04428778098756193
AirQualityBench,112,178,1921.411714302875,-0.11623138447299503,0.011747804382464743
AirQualityBench,119,132,2654.441262079212,-0.01857764639031751,-7.405527300879264e-05
AirQualityBench,83,102,1423.28240773139,0.16409390800967716,0.028512965883801884
AirQualityBench,35,53,2790.3127813515757,0.02728637081723841,0.0020338295949014363
AirQualityBench,64,172,587.0191432391073,0.2800281933187785,0.07170135113734924
AirQualityBench,38,239,850.5401522305378,0.17855997554383987,0.011934497824277539
AirQualityBench,114,214,2201.156783783584,0.0758196378669617,0.028314717788670757
AirQualityBench,48,82,72.1126427666913,0.8761810126985802,0.322622054501553
AirQualityBench,150,207,1472.351972510912,0.14541926455027443,0.009651468821396447
AirQualityBench,4,216,7671.309150572547,-0.02157797000283563,-0.01661363934741313
AirQualityBench,43,214,1459.220226988475,0.12042217888513966,0.014774121549494845
AirQualityBench,66,242,468.37365506548247,0.5528304565357466,0.07786995159306162
AirQualityBench,64,188,2832.0504924814886,0.06809507000518589,0.0015143064198170598
AirQualityBench,30,163,774.0339476245858,0.34798071728224433,0.03636607517130194
AirQualityBench,159,216,199.8672984089124,0.7132935620805586,0.15100513053903797
AirQualityBench,34,197,757.8913517172018,0.2989135778646474,0.04336590238843282
AirQualityBench,42,114,1281.165753298045,0.1648094090975325,0.03382984637593775
AirQualityBench,110,176,3725.3262578689,0.04942133377582106,0.0047864836001436616
AirQualityBench,69,222,1555.9763953622144,0.020523335456724086,0.006216036574052101
AirQualityBench,7,222,7725.710311380133,-0.2406710351348006,-0.019290610201263197
AirQualityBench,175,182,3195.3790916705675,0.06068900565299918,0.013123459916487813
AirQualityBench,106,149,686.4704927520886,0.3800224986653309,0.06599039887637344
AirQualityBench,20,59,240.8458960635354,0.48224474431926473,0.0340225896813486
AirQualityBench,197,216,196.78013876123472,0.6788376329512565,0.1338503769053906
AirQualityBench,133,232,3687.060993673683,0.041388259214474,-0.0016586762212892306
AirQualityBench,69,135,161.94166086824262,0.6183586481947331,0.1526420361662621
AirQualityBench,140,160,1505.5191114662252,0.12676728614195584,0.03169811050994962
AirQualityBench,27,46,3015.59929569847,-0.01326277220068369,0.004664221246855565
AirQualityBench,140,232,3392.412897990104,0.09257744806266696,-0.008300480607682131
AirQualityBench,49,173,2865.5584181442327,0.07771181084179804,0.0071139224256405445
AirQualityBench,108,143,2142.9186493988987,0.0830428670510705,0.025077695654078584
AirQualityBench,110,170,691.8049072945022,0.2786838872235367,0.04438920752155374
AirQualityBench,84,99,727.906445857312,0.3426436392937468,0.06301337864199508
AirQualityBench,33,38,1349.8797823175162,0.13439526255427509,0.006684500267507436
AirQualityBench,45,53,754.1539942157805,0.2582309343159202,0.02405554511587029
AirQualityBench,101,175,2153.4227073338407,-0.011968261741566531,0.002670013722780472
AirQualityBench,174,182,2136.818286972842,0.07416483395742629,0.014684769630399082
AirQualityBench,58,202,12233.54828974317,-0.04769858821117351,-0.009892460602983965
AirQualityBench,187,213,3662.7047996715582,-0.030401248249329955,-0.002166028470427899
AirQualityBench,40,162,656.1076237993987,0.38991607932023303,0.030502983250539264
AirQualityBench,85,202,11596.626205783567,0.045348646868581734,-0.005303739098762135
AirQualityBench,60,238,149.07781890372388,0.41604263115002976,0.07555255737997446
AirQualityBench,209,240,584.3781723233084,0.4413288509248958,0.05424723338461462
AirQualityBench,81,102,2300.398057908721,-0.01156271890839238,-0.01628071504712892
AirQualityBench,38,126,1210.90353392378,0.12103575646984616,0.010159027600984758
AirQualityBench,28,179,3600.5627778811913,0.037619220420641065,0.007796176760419994
AirQualityBench,96,210,931.6989651455754,0.21756798197097818,0.026596076973237456
AirQualityBench,71,125,3607.1802343077115,0.00405295200810969,0.010228539884011277
AirQualityBench,39,71,916.9860749173371,0.31666444394520704,0.06148175029472017
AirQualityBench,7,181,6150.179197075873,0.0154097267084876,-0.01228069116439383
AirQualityBench,5,125,3933.1551047192415,-0.08595899983386128,0.028160390362587932
AirQualityBench,31,60,1338.7058995770913,0.020092190179233835,0.06634409004868749
AirQualityBench,160,225,1577.7220906620107,0.16695839823975364,-0.004319175593682071
AirQualityBench,214,238,1323.6269713484085,0.10179118412930054,0.03365585968470923
AirQualityBench,17,205,14653.526026407397,0.049679821830353146,-0.004301090865204583
AirQualityBench,48,137,2683.151976247778,-0.020440235018577228,0.009297332837188742
AirQualityBench,51,83,3261.97180717684,0.08317162594137385,0.009789504887403476
AirQualityBench,38,142,665.0502252073386,0.1853760026289413,0.011294041862880723
AirQualityBench,1,75,911.9193931161731,0.2575472764956354,0.016873801136191177
AirQualityBench,6,111,8003.651943402931,-0.00977621321040083,-0.010392377881864154
AirQualityBench,69,193,349.62465940290446,0.3725403848578501,0.04719801253990653
AirQualityBench,65,99,2810.018819128277,0.0620123684814374,0.017157629661231633
AirQualityBench,34,190,1239.3480409397532,0.203893454618723,0.033360746990835376
AirQualityBench,161,237,814.4303547930816,0.3126779367285695,0.020397638575160065
AirQualityBench,60,82,2455.122578498575,0.036219653425218684,0.012660841234948856
AirQualityBench,174,194,8206.323875908953,-0.028761931964530193,-0.04447969499525472
AirQualityBench,36,172,474.75303628115574,0.31398413633298705,0.08471467906217627
AirQualityBench,35,238,1407.1024286740528,-0.05502530543797475,0.02099694427123409
AirQualityBench,116,157,2169.5853047406795,0.07219480241197056,-0.003083874581208308
AirQualityBench,74,246,3037.6941914209874,-0.014764489483409917,0.004413601303583909
AirQualityBench,35,154,1925.940823863253,0.0655441615309698,0.008377848890241804
AirQualityBench,75,229,1599.673800809471,0.10261961864096018,0.027957049114842973
AirQualityBench,19,228,2581.4483371663005,0.045904954847912544,-0.0003271945904291584
AirQualityBench,9,178,1854.238536843052,0.05843192972448796,0.031482196973771644
AirQualityBench,123,233,1929.2868467862695,-0.014552540420373555,0.0024364844363254576
AirQualityBench,148,187,1087.2329620640076,0.2470567774132876,0.02318706701892561
AirQualityBench,5,43,132.33404921456275,0.31219682274253696,0.07981101886324776
AirQualityBench,38,109,3182.3867863169503,0.015091228613087426,-0.001226638380482846
AirQualityBench,83,149,1795.4373665559883,0.12891591106588962,0.03900743880117876
AirQualityBench,48,85,2720.4043314149917,-0.034216017718206176,0.003858783638042543
AirQualityBench,24,95,1602.7762337842444,-0.04836080372984759,0.013071382716688744
AirQualityBench,148,177,770.8077361849281,0.2923982891841156,0.04152846266386912
AirQualityBench,151,184,781.9629261136376,0.035061027037457324,-0.0006863760035969072
AirQualityBench,89,204,1004.1593099124475,0.07670364961133705,-0.0022069167990858536
AirQualityBench,202,229,12259.350264596358,-0.08790674089432737,0.03819600603093891
AirQualityBench,114,144,2843.005213852603,-0.03351182556423499,-0.005989190417014242
AirQualityBench,142,226,414.0034704973517,0.36929267676495064,0.032591439053092294
AirQualityBench,84,129,1296.859353746531,0.0760394497849957,0.024378670112867127
AirQualityBench,31,240,3044.164454301146,0.054501000226558134,-9.233277702728581e-05
