feature,lead_hour,distance_bin,bearing_source_to_target,edges,median_cross_r,median_partial_r,q25_partial_r,q75_partial_r
wind_speed,12,400-800,NW,1493,0.06375254964682585,0.0030076852839650476,-0.014535756569308682,0.024964394465339167
wind_speed,12,800-1600,N,1293,0.018643158867072476,0.006200409785227718,-0.015880681025498472,0.027018215297102327
wind_speed,12,800-1600,NE,1807,0.03709428242663216,0.013328415825079584,-0.014304108606184918,0.040363366682371254
wind_speed,12,800-1600,E,2485,0.10865189393090617,0.07788006232041778,0.04561902231079887,0.12132371034913701
wind_speed,12,800-1600,SE,1777,0.10159280712764723,0.08508033595177039,0.05330538583619833,0.1272727977499225
wind_speed,12,800-1600,S,1293,0.07435161636403896,0.05918564954153468,0.0318199540779941,0.08334822549513765
wind_speed,12,800-1600,SW,1807,0.05230807624708185,0.038790742288137295,0.005770963894525138,0.08743542639617688
wind_speed,12,800-1600,W,2485,0.06209101188448665,0.036712635945769845,0.004563255097559563,0.06290938219319964
wind_speed,12,800-1600,NW,1777,0.0271069820783405,0.008645857044349921,-0.004156869266025847,0.020541508801518324
wind_speed,12,>=1600,NE,227,0.028478820608917155,0.017748458472980556,0.004501635803569137,0.02947216798969665
wind_speed,12,>=1600,E,91,0.04779225804591416,0.03932920871631675,0.026052702924744243,0.04810562411693682
wind_speed,12,>=1600,SE,86,0.024311848530258008,0.02153520263704305,0.003663076334245118,0.03218515216104112
wind_speed,12,>=1600,SW,227,0.00961935714680709,0.0022819607317616478,-0.005130679276609339,0.012125943456087456
wind_speed,12,>=1600,W,91,0.007178641777460761,0.0035228333872589124,-0.004689535162269572,0.038112840269588416
wind_speed,12,>=1600,NW,86,-0.005432905284264858,-0.009304275079404225,-0.015447408132592915,0.00015081484876436766
wind_speed,24,<50,N,16,0.270552797906071,0.03459575179792756,0.026072209621692426,0.043137628316311676
wind_speed,24,<50,NE,11,0.2375745063960287,0.04161045245006132,0.012525614959761426,0.04791865227233659
wind_speed,24,<50,E,12,0.2548489386188006,0.04150237624519377,0.02997652797013743,0.06427491439923735
wind_speed,24,<50,SE,11,0.27259584828541217,0.051402666692096186,0.03178262329871431,0.0628203864603768
wind_speed,24,<50,S,16,0.25988475465626226,0.018985890743354373,0.0027288571281221287,0.026016212116814645
wind_speed,24,<50,SW,11,0.2123260919551699,0.02076763557679387,0.0037646782645388323,0.0357991358806143
wind_speed,24,<50,W,12,0.21965502392706052,1.704153282300314e-05,-0.01406492115338406,0.016536182320217745
wind_speed,24,<50,NW,11,0.2555738647776728,-0.0012842532015115064,-0.012179469333132565,0.013861914578084548
wind_speed,24,50-100,N,51,0.20618700080659771,0.03608028568192421,0.010026358572486072,0.05665080521957054
wind_speed,24,50-100,NE,53,0.22139071124467827,0.052439635816646644,0.029468336294842756,0.07212553711628955
wind_speed,24,50-100,E,49,0.22739959259974046,0.06664140124811858,0.037463455553724816,0.08600810347105498
wind_speed,24,50-100,SE,58,0.23699996737640922,0.06995729418134072,0.04733314237120241,0.08790717399143905
wind_speed,24,50-100,S,51,0.20360411243202953,0.05230359856376642,0.03029338092103795,0.08252277547817827
wind_speed,24,50-100,SW,53,0.21388968611701503,0.032331481521906,0.015230917888281603,0.057741619176182576
wind_speed,24,50-100,W,49,0.1975043248211742,0.016215547587037856,0.00015887960202238088,0.03415368854106975
wind_speed,24,50-100,NW,58,0.20401770557333798,0.022192570267469833,0.006152035294707241,0.03358584385676835
wind_speed,24,100-200,N,189,0.18571914990438626,0.04464385222270227,0.017256383408594395,0.07068138798203913
wind_speed,24,100-200,NE,176,0.20743000456813354,0.06774946420196667,0.019899605678181824,0.09356159751349147
wind_speed,24,100-200,E,178,0.2285618028928273,0.09237009672754423,0.05764175978757016,0.11640292699265926
wind_speed,24,100-200,SE,167,0.2231533362144671,0.0939375838895418,0.06758798527845303,0.11696948165266019
wind_speed,24,100-200,S,189,0.21601129967184085,0.08319698016259888,0.05554329473270029,0.10388240386278348
wind_speed,24,100-200,SW,176,0.1708842552012123,0.04970603232476613,0.017305207320665112,0.07611451715102864
wind_speed,24,100-200,W,178,0.1589421591602529,0.028193451181038356,0.008853110171843783,0.04587179181183748
wind_speed,24,100-200,NW,167,0.15992875948558904,0.027708017805338516,0.006541674436031899,0.04119207620855109
wind_speed,24,200-400,N,528,0.11059818646089858,0.03628936992648384,0.010711837618336249,0.06304321759379454
wind_speed,24,200-400,NE,525,0.1572952082132006,0.05729917199147477,0.01859658681388149,0.09340284973411608
wind_speed,24,200-400,E,536,0.20343767786293138,0.10742023537620449,0.06061511106329552,0.13818930264464496
wind_speed,24,200-400,SE,526,0.20252581786423512,0.11750556830778758,0.08517554122331228,0.14784436569900364
wind_speed,24,200-400,S,528,0.18016675597892096,0.09372688624579456,0.07098519117237678,0.11910605954258172
wind_speed,24,200-400,SW,525,0.15991829870837743,0.07051355584595558,0.027464419268044615,0.0995194781651597
wind_speed,24,200-400,W,536,0.12303885117890781,0.03188795645744654,0.014150156085802374,0.052352810341926945
wind_speed,24,200-400,NW,526,0.09405007336545254,0.024699812699814132,0.00805153812506172,0.043073357691221795
wind_speed,24,400-800,N,1616,0.045166300905007555,0.01478740103673693,-0.011913666098046626,0.04264174167253628
wind_speed,24,400-800,NE,1311,0.0860298132670784,0.03787290639340122,-0.0027529390069740323,0.07135539319454003
wind_speed,24,400-800,E,1564,0.17235539316348977,0.110529068835055,0.0671425862707465,0.14679272434298507
wind_speed,24,400-800,SE,1493,0.15982941424498068,0.12562573984952027,0.09616803213128808,0.15440478389164716
wind_speed,24,400-800,S,1616,0.12268138453059385,0.088462043268102,0.049465106464644235,0.12116786805782125
wind_speed,24,400-800,SW,1311,0.1163958410481094,0.07008239102735621,0.03229653376785606,0.11597999759538583
wind_speed,24,400-800,W,1564,0.07493032660046131,0.027431583442071965,0.0086066270352189,0.05443892480612556
wind_speed,24,400-800,NW,1493,0.037749214714035445,0.007182217294651456,-0.006375719970015141,0.019495621810011562
wind_speed,24,800-1600,N,1293,0.014339272773180046,0.008817819687264687,-0.012028143269212472,0.0327525585421649
wind_speed,24,800-1600,NE,1807,0.025137726840289382,0.011805416150956427,-0.012971339924642725,0.040055038018149886
wind_speed,24,800-1600,E,2485,0.09886823033901602,0.07774508577017566,0.04077503037662351,0.11770661488508723
wind_speed,24,800-1600,SE,1777,0.11382217420408974,0.10015049801636729,0.0672387819231645,0.12696037561903406
wind_speed,24,800-1600,S,1293,0.06840878623545321,0.05898159870304902,0.03971033754453349,0.0831997062432078
wind_speed,24,800-1600,SW,1807,0.05270881930820742,0.04417475271365879,0.009167291867798032,0.07484846891783115
wind_speed,24,800-1600,W,2485,0.03555529721198636,0.019768634243271445,-0.0034283007450845344,0.05532827866377885
wind_speed,24,800-1600,NW,1777,0.011111179513655717,0.0025003958225300934,-0.012117989274857102,0.015966590249527644
wind_speed,24,>=1600,NE,227,0.02237124498119739,0.01750178324281571,-0.000772725441031746,0.03736064564256398
wind_speed,24,>=1600,E,91,0.06360279010946408,0.05623596218447397,0.019850659732870604,0.06895714361076177
wind_speed,24,>=1600,SE,86,0.0607394136710874,0.06265996330211349,0.032660718609619305,0.08276920547527433
wind_speed,24,>=1600,SW,227,0.008963653260857875,0.005151870075603796,-0.003644495993609758,0.017322429879388278
wind_speed,24,>=1600,W,91,0.013847805752319878,0.011072989043004161,-0.000768784371100017,0.03994774365720965
wind_speed,24,>=1600,NW,86,-0.00341119530773055,-0.005551954806393684,-0.017690042744707174,0.0033113861852579187
wind_speed,0,<50,all,50,0.9500489881797106,,,
wind_speed,0,50-100,all,211,0.8403996335185754,,,
wind_speed,0,100-200,all,710,0.669436423800976,,,
wind_speed,0,200-400,all,2115,0.449020042281319,,,
wind_speed,0,400-800,all,5984,0.21186228016975273,,,
wind_speed,0,800-1600,all,7362,0.06326743706720353,,,
wind_speed,0,>=1600,all,404,0.028541123677725287,,,
wind_u,3,<50,N,16,0.9110817393027614,0.05407548237651248,0.013494431378804916,0.10151470916687029
wind_u,3,<50,NE,11,0.8675274310856675,0.10372504369636215,0.08505438752062743,0.1972300245368153
wind_u,3,<50,E,12,0.8868812663780428,0.18525184206883757,0.13222418904135153,0.22673374086738157
wind_u,3,<50,SE,11,0.9231724513835202,0.1459012438578342,0.10149808245763325,0.22526979198886454
wind_u,3,<50,S,16,0.9105177797917372,0.09113727506173286,0.014810399746815344,0.14002196003663903
wind_u,3,<50,SW,11,0.8564758744703688,0.07199296517992773,0.003796385550958726,0.08144884798326568
wind_u,3,<50,W,12,0.8684556530067431,-0.005593125835377098,-0.0414841497411957,0.060564562741297186
wind_u,3,<50,NW,11,0.9109855220900164,0.01616713271708906,-0.01811770658796476,0.07061915894385085
wind_u,3,50-100,N,51,0.8184541935105917,0.07962273225712975,0.040421578619905606,0.13913433607683606
wind_u,3,50-100,NE,53,0.8235955910386351,0.14217095676787245,0.0862549107111752,0.20362725960945638
wind_u,3,50-100,E,49,0.8507437623961921,0.22484912673831078,0.1554150955763728,0.28261698881006303
wind_u,3,50-100,SE,58,0.8783275345408327,0.24076528450559376,0.18253847428055803,0.28223001422635463
wind_u,3,50-100,S,51,0.8499777919332627,0.16464733134727597,0.1027539691562249,0.20821954501134685
wind_u,3,50-100,SW,53,0.8384506342156991,0.12013528595443565,0.047888727890562324,0.17432124071272975
wind_u,3,50-100,W,49,0.8323695378028405,0.07542296359859389,0.03959626094370964,0.12373120205149238
wind_u,3,50-100,NW,58,0.8283304473170943,0.04863989881885995,0.015620593905724334,0.07212465036398094
wind_u,3,100-200,N,189,0.717616142004692,0.09696627521478438,0.034590629964886724,0.15018245311869374
wind_u,3,100-200,NE,176,0.7309766291514991,0.16927453256647912,0.12027106456167118,0.2193344319468323
wind_u,3,100-200,E,178,0.783248534929825,0.2578720178355529,0.20010760167325037,0.3237030786075258
wind_u,3,100-200,SE,167,0.7968988794236125,0.26334794923956717,0.19500050530194463,0.3054241835089231
wind_u,3,100-200,S,189,0.7468784860707113,0.1849136721529741,0.12727301833063792,0.2530206038100187
wind_u,3,100-200,SW,176,0.7066875550119733,0.11734030066556042,0.05626912278139429,0.1768321416696195
wind_u,3,100-200,W,178,0.7380930140714179,0.07064829778482884,0.019541208597049112,0.12395485060073759
wind_u,3,100-200,NW,167,0.7377977647522969,0.06688724524337009,0.03954663870186337,0.10504599584895954
wind_u,3,200-400,N,528,0.5555078281371496,0.08225912495069301,0.034656438423981056,0.12149795965658723
wind_u,3,200-400,NE,525,0.5709259240722568,0.14425224512992676,0.08794224452535244,0.18546423376694174
wind_u,3,200-400,E,536,0.6287633568539672,0.22576021845325767,0.1675345043497337,0.2773147297382368
wind_u,3,200-400,SE,526,0.6536659961455101,0.22350190900488914,0.18404804253164955,0.2640876765913155
wind_u,3,200-400,S,528,0.5893973118176594,0.15423587141705136,0.10841838633145352,0.21435222399140608
wind_u,3,200-400,SW,525,0.5439447505600508,0.09808807661178585,0.047523724736052236,0.15623264906652165
wind_u,3,200-400,W,536,0.5770192128817502,0.04920225918280484,0.01382050280118688,0.08681300303642034
wind_u,3,200-400,NW,526,0.5787836585641226,0.05200654619446692,0.023622320626788502,0.08489077008581819
wind_u,3,400-800,N,1616,0.3230027553763555,0.05233971890315306,0.020393286555834188,0.08989958011005807
wind_u,3,400-800,NE,1311,0.33681507432363655,0.08008561700696726,0.02965351277374983,0.1223145519860093
wind_u,3,400-800,E,1564,0.44117043621255775,0.16476861360876424,0.10205360719266653,0.20930997481319202
wind_u,3,400-800,SE,1493,0.4620093319868974,0.17929523778179526,0.1357504581866172,0.21449708362774234
wind_u,3,400-800,S,1616,0.34003808296416094,0.08864126288906751,0.04239194840325807,0.13202421094748462
wind_u,3,400-800,SW,1311,0.3367091058588762,0.0803266280078589,0.03366979581315534,0.12321469161275435
wind_u,3,400-800,W,1564,0.37455805990191,0.02852009111857067,-0.0012207539702645952,0.06162563078139805
wind_u,3,400-800,NW,1493,0.39212085685401515,0.024567488948396447,-0.0016232289975032287,0.047470754639405505
wind_u,3,800-1600,N,1293,0.1407678287567302,0.025937435303650117,0.004386244299310112,0.051819817919913386
wind_u,3,800-1600,NE,1807,0.08678765254018703,0.011679599521492657,-0.006706712125329868,0.034031855147310365
wind_u,3,800-1600,E,2485,0.15273120502760115,0.05864947004874961,0.03431285151318276,0.09619059447972335
wind_u,3,800-1600,SE,1777,0.2664373449055939,0.13003737785144223,0.09752536961664568,0.16294614165633223
wind_u,3,800-1600,S,1293,0.1465883780271876,0.04386795897396188,0.00585407645837484,0.07938565977449734
wind_u,3,800-1600,SW,1807,0.09996543201797069,0.03717002964419458,0.004143878108164998,0.07012801855689639
wind_u,3,800-1600,W,2485,0.13083746935574272,0.012708106434929315,-0.017758964000340622,0.04047876674826602
wind_u,3,800-1600,NW,1777,0.20890985450985725,-0.005227173616354761,-0.03067751859916152,0.01739406414076713
wind_u,3,>=1600,NE,227,-0.006756393673824208,0.007956041528701751,-0.00356456121497703,0.023349447709392415
wind_u,3,>=1600,E,91,0.057195510816951234,0.05022472268161916,0.010984960281153755,0.06554816551272336
wind_u,3,>=1600,SE,86,0.08687583361002249,0.06298929834313066,0.043265116848966875,0.07344350788011063
wind_u,3,>=1600,SW,227,-0.013472688883863548,-0.004930691053955875,-0.018098903567723226,0.007258995896364585
wind_u,3,>=1600,W,91,0.051292584599013126,0.011653219962459911,-0.014564785692003217,0.020049859375423737
wind_u,3,>=1600,NW,86,0.0538722530495801,-0.01718364591213807,-0.027019295440055414,-0.006297259714738997
wind_u,6,<50,N,16,0.8144967713701661,0.090510053316378,0.053797105903570626,0.13624178102859597
wind_u,6,<50,NE,11,0.7441575451516876,0.15581848328661557,0.092277466639922,0.21637250127920088
wind_u,6,<50,E,12,0.7769406859828784,0.17089256480805964,0.1369575862976618,0.21603576503847632
wind_u,6,<50,SE,11,0.8267309877432618,0.11825543931108655,0.0972028526736477,0.20171833361007907
wind_u,6,<50,S,16,0.8055099793173774,0.04282322830633858,-0.011796296263736919,0.08825661985628425
wind_u,6,<50,SW,11,0.7468877765656488,0.02043781772705992,-0.0057425007259896705,0.07755650897420147
wind_u,6,<50,W,12,0.7396933863697635,-0.009890264654873136,-0.06215706175205243,0.05035162461419242
wind_u,6,<50,NW,11,0.8107787354931786,0.029951618554704226,-0.01726121891658673,0.07351989553745668
wind_u,6,50-100,N,51,0.7032016142893313,0.11669779582128743,0.05898974133287202,0.19103773872687757
wind_u,6,50-100,NE,53,0.7455446785686292,0.1852644595681876,0.1167437107906819,0.24533564323059984
wind_u,6,50-100,E,49,0.7639563507617577,0.230240193884119,0.15816633201868294,0.2909243919816225
wind_u,6,50-100,SE,58,0.7731144519920949,0.21528442766331835,0.14584087404392285,0.26769676420035615
wind_u,6,50-100,S,51,0.7394837197421088,0.14041801208316895,0.06772114970696844,0.17711391496506565
wind_u,6,50-100,SW,53,0.7198369134247313,0.09470745181397384,0.01747965620955314,0.15022072400845907
wind_u,6,50-100,W,49,0.7276847711305837,0.0640703466330482,6.472962986612216e-05,0.10575386713596505
wind_u,6,50-100,NW,58,0.7076219048510277,0.05654626826658946,0.015587011189489196,0.08732033398710035
wind_u,6,100-200,N,189,0.6376050639052403,0.13311451517946885,0.05922212561666725,0.18815665879439153
wind_u,6,100-200,NE,176,0.663112715179105,0.20167574647559153,0.14434644649737952,0.26519946215940543
wind_u,6,100-200,E,178,0.7262539150282517,0.27758662940116086,0.20315987652766127,0.33613805517586526
wind_u,6,100-200,SE,167,0.7314043860274781,0.2671642640006503,0.20659529452689612,0.30919117912754557
wind_u,6,100-200,S,189,0.6829190787569385,0.19207015391092389,0.12591630113909366,0.26774640717352155
wind_u,6,100-200,SW,176,0.6295676168672905,0.12955179324919447,0.05784031415792681,0.19374977066630783
wind_u,6,100-200,W,178,0.6433135810840569,0.08009144576624264,0.009884829924655125,0.1256824482002875
wind_u,6,100-200,NW,167,0.6493122655028312,0.0826161653808866,0.04610794887315359,0.12487040906108714
wind_u,6,200-400,N,528,0.5115998534712458,0.1072305496075372,0.05456194819478115,0.16551776362222706
wind_u,6,200-400,NE,525,0.5379628090145891,0.18392809095488177,0.10795358230806003,0.23411834474663998
wind_u,6,200-400,E,536,0.6018098811717019,0.26930899800874575,0.19068442443489456,0.32170120783623785
wind_u,6,200-400,SE,526,0.6366723370018847,0.2712039797672074,0.22088517540365588,0.3144548459503288
wind_u,6,200-400,S,528,0.56195228493551,0.19312921275448966,0.12917021982504454,0.26367676881545005
wind_u,6,200-400,SW,525,0.49775472491001793,0.12229555221968187,0.05761765386564626,0.19174050387741196
wind_u,6,200-400,W,536,0.5035640991124954,0.06209748788124821,0.017422767439845693,0.10425014514377555
wind_u,6,200-400,NW,526,0.5070217505160531,0.07094185326148282,0.04013775842138802,0.10853098200735317
wind_u,6,400-800,N,1616,0.30010729626266475,0.07577163852628216,0.0367980792695314,0.12490154679258084
wind_u,6,400-800,NE,1311,0.32243916340111256,0.10732387785233814,0.044661152251478854,0.1662835138170195
wind_u,6,400-800,E,1564,0.44832600814221374,0.21831315865036338,0.13839213085293794,0.2733289207291805
wind_u,6,400-800,SE,1493,0.4768482664978923,0.2371714454683849,0.18290904533225477,0.2834911040934222
wind_u,6,400-800,S,1616,0.3302890279905991,0.12000632595974706,0.05467162016166571,0.177865827689214
wind_u,6,400-800,SW,1311,0.31995776991402414,0.11146881546516606,0.04794483299584115,0.16741138362949906
wind_u,6,400-800,W,1564,0.3246770038726382,0.04002050751068696,0.0027517666967992404,0.07955779171285961
wind_u,6,400-800,NW,1493,0.34360946562624467,0.043497144063244585,0.00943842664567305,0.06776618723765779
wind_u,6,800-1600,N,1293,0.1284567316721013,0.038510164323211526,0.010200850106373248,0.07365512799972782
wind_u,6,800-1600,NE,1807,0.0806495998844558,0.019327989998047777,-0.0014890524212586164,0.048305604359323406
wind_u,6,800-1600,E,2485,0.15876245915901657,0.08147120843013551,0.04903530461812739,0.13978689703411415
wind_u,6,800-1600,SE,1777,0.2935600055168334,0.18437017517512289,0.13961504070359074,0.22679696552832526
wind_u,6,800-1600,S,1293,0.14926883708222674,0.06339178998029801,0.009198592421625339,0.11525007644012719
wind_u,6,800-1600,SW,1807,0.10403765933584733,0.05484637632562189,0.007338446933728851,0.10103932787739152
wind_u,6,800-1600,W,2485,0.11444439649686318,0.018513372345750265,-0.02045674101010627,0.0553538927031764
wind_u,6,800-1600,NW,1777,0.1829284367386026,0.0031713495032651058,-0.0269126408755318,0.030220502539315394
wind_u,6,>=1600,NE,227,-0.0014667487933971626,0.010331610447378892,0.00038992509606790564,0.028954629287204242
wind_u,6,>=1600,E,91,0.07391699138493833,0.06101855813651235,0.017929065715777008,0.08570187105457888
wind_u,6,>=1600,SE,86,0.10887367590142141,0.09351080148383308,0.06989537627451897,0.11377266820885693
wind_u,6,>=1600,SW,227,-0.009997868665027877,-0.005221667581492589,-0.025145121480822954,0.011314920223508572
wind_u,6,>=1600,W,91,0.0413883785156812,0.017014694411348886,-0.015632014395786514,0.028941687638710578
wind_u,6,>=1600,NW,86,0.04332688048246453,-0.015800927429593097,-0.026557165685215496,-0.0004033462102365669
wind_u,12,<50,N,16,0.6216804539713434,0.08384320343917866,0.05760682462796636,0.11311923132665555
wind_u,12,<50,NE,11,0.5291700769322283,0.13624671742852681,0.07650539300509063,0.18486257507499826
wind_u,12,<50,E,12,0.5864522861215157,0.16082203043617654,0.09111366477377984,0.18883135225472164
wind_u,12,<50,SE,11,0.6305048387313271,0.10680451610574171,0.07357525450907468,0.16165465106660448
wind_u,12,<50,S,16,0.6053820395055373,0.020678603981760205,-0.032474254081548574,0.03588913025624954
wind_u,12,<50,SW,11,0.5549746473320699,0.03438011401523407,-0.05557941716432076,0.03962551109825793
wind_u,12,<50,W,12,0.5536708000901368,-0.04126669058136748,-0.09309308140578848,0.022063827823292644
wind_u,12,<50,NW,11,0.6128813661287138,0.01978414140714775,-0.0182880195403569,0.033138795132115935
wind_u,12,50-100,N,51,0.5346157159011692,0.1063659109928193,0.050767348000447396,0.18246407226729572
wind_u,12,50-100,NE,53,0.5718739529999146,0.15880126738077036,0.12152449844726443,0.2343724406833304
wind_u,12,50-100,E,49,0.5975866128520101,0.19396378414203908,0.13582549626156987,0.2549707944839385
wind_u,12,50-100,SE,58,0.5837715124546152,0.15943561869629758,0.10715767033859018,0.20110868803354445
wind_u,12,50-100,S,51,0.5384735228936831,0.09372447108399003,0.02345649248285336,0.12742940254393365
wind_u,12,50-100,SW,53,0.5230620869029977,0.021728978279904936,-0.024695827639971746,0.08953542654730162
wind_u,12,50-100,W,49,0.5235323684597801,0.016408271305179658,-0.05902029854801851,0.06513161968124712
wind_u,12,50-100,NW,58,0.5204579033895338,0.02709201848165639,-0.0037542684008608114,0.07339935987845636
wind_u,12,100-200,N,189,0.478968234041905,0.12321737718154795,0.04485977980544255,0.18402451172614026
wind_u,12,100-200,NE,176,0.5210075977545798,0.18571844573116356,0.11759351536295568,0.26357464105088824
wind_u,12,100-200,E,178,0.5698042295671568,0.2417299184191235,0.16461540242416328,0.2969473136543187
wind_u,12,100-200,SE,167,0.5771697539010632,0.21207713474219833,0.16123738431638995,0.24973752788985748
wind_u,12,100-200,S,189,0.5227500312788588,0.14583337387829076,0.07303655279522188,0.20918849240394155
wind_u,12,100-200,SW,176,0.46430846066968107,0.07750002114692321,0.01124894865582754,0.13444494429379117
wind_u,12,100-200,W,178,0.4705917458567267,0.0367726396860088,-0.03448032498302756,0.08860870863281323
wind_u,12,100-200,NW,167,0.4807749063230548,0.055634282399529715,0.021686880083480995,0.10068718780525873
wind_u,12,200-400,N,528,0.4122181758991764,0.10631235119977059,0.05918619949160574,0.18216189669820967
wind_u,12,200-400,NE,525,0.45229888939569934,0.19483288913881988,0.10636267176098302,0.26178050307406625
wind_u,12,200-400,E,536,0.5176247879298068,0.26564915429040237,0.1821356623922083,0.32565594294613864
wind_u,12,200-400,SE,526,0.5314908449354546,0.24826895343198968,0.19718292121157222,0.2964736483575443
wind_u,12,200-400,S,528,0.45669623770483475,0.17766542125324264,0.09974347987291625,0.245842133326091
wind_u,12,200-400,SW,525,0.37905054956285356,0.10015018349655769,0.022892209793798354,0.17448064117458878
wind_u,12,200-400,W,536,0.36436635403437767,0.04435695853674897,-0.006989503926859708,0.086963526012621
wind_u,12,200-400,NW,526,0.3795224992038035,0.06379274779541055,0.022013735250388765,0.0984570046600784
wind_u,12,400-800,N,1616,0.2577032636161719,0.08951163656993852,0.042754280918406926,0.15245920654462677
wind_u,12,400-800,NE,1311,0.2855830855022807,0.1274048241925006,0.050178818397087877,0.2036493662488682
wind_u,12,400-800,E,1564,0.42956276672887883,0.2514992732961475,0.16514689376453526,0.3198003168942891
wind_u,12,400-800,SE,1493,0.45402291392127264,0.26574647334205703,0.21365485048983163,0.3171290563290828
wind_u,12,400-800,S,1616,0.29093321617731005,0.13620834487440486,0.04590069113500994,0.20749398894328536
wind_u,12,400-800,SW,1311,0.27470255243934133,0.11516281592121876,0.03439970912240045,0.1843973729180334
wind_u,12,400-800,W,1564,0.23890244504098493,0.03025066038882531,-0.01065249459783726,0.07836693384370708
wind_u,12,400-800,NW,1493,0.2602542131122043,0.04470695234060562,0.004116892494706334,0.07487144885046546
wind_u,12,800-1600,N,1293,0.11309872860078188,0.047469989209046264,0.011861679363243938,0.0885353708907745
wind_u,12,800-1600,NE,1807,0.07061201649095215,0.02898286594109724,0.004601690724720808,0.06371986108822267
wind_u,12,800-1600,E,2485,0.16529676056062065,0.10929035154540247,0.05981954333589356,0.1975539001066063
wind_u,12,800-1600,SE,1777,0.33044626161263885,0.24528483583365268,0.18777904014686198,0.2969885735159256
wind_u,12,800-1600,S,1293,0.14638106104976265,0.06828897990666694,0.0021145365076619856,0.14995106305274966
wind_u,12,800-1600,SW,1807,0.10519892240376039,0.07156197993565712,0.004846429763951948,0.13103707464587633
wind_u,12,800-1600,W,2485,0.08417568305464514,0.020873078338524923,-0.0236650209811371,0.06145378547644307
wind_u,12,800-1600,NW,1777,0.13639834537292908,0.0009578483499506028,-0.02489338068431072,0.036437105929331
wind_u,12,>=1600,NE,227,0.013913543149052684,0.029590253548791027,0.008468080900967644,0.04710649830874926
wind_u,12,>=1600,E,91,0.07748544091146034,0.08047535149782983,0.01640933422167299,0.10222693834947164
wind_u,12,>=1600,SE,86,0.1593732331731061,0.15457951669506897,0.11723843280713722,0.18980400223045946
wind_u,12,>=1600,SW,227,-0.009782132100664843,-0.010933640919788873,-0.02619415649948375,0.016484006835523708
wind_u,12,>=1600,W,91,0.029631305758393695,0.007687500695634341,-0.016135785162340634,0.04092768640666855
wind_u,12,>=1600,NW,86,0.03812658984423989,-0.007122038827331208,-0.022195054339896308,0.010376374083744377
wind_u,24,<50,N,16,0.32142232344037147,0.04146844130841629,0.010639148325245732,0.08114263264585264
wind_u,24,<50,NE,11,0.2914994443516872,0.07481326159126239,0.016183216483059593,0.1112369344528186
wind_u,24,<50,E,12,0.31743638991887085,0.1073492003821035,0.06179403582280674,0.11322794070226673
wind_u,24,<50,SE,11,0.31928739830927383,0.06113148424440072,0.03728952476205689,0.09129184174392865
wind_u,24,<50,S,16,0.29530633228945463,0.004345886775749574,-0.03794121008444012,0.017417978842527954
wind_u,24,<50,SW,11,0.27222990286180404,-0.03314305920047614,-0.054801688261424474,0.03613209434341727
wind_u,24,<50,W,12,0.2767310800878843,-0.051556051800273305,-0.07363702777200871,-0.012970510201322963
wind_u,24,<50,NW,11,0.3159631416552258,-0.015235852218260475,-0.04411077317241577,0.003025332584202875
wind_u,24,50-100,N,51,0.2894207613083383,0.049378675071581814,0.020693495193344437,0.09288938927851087
wind_u,24,50-100,NE,53,0.31870644195283104,0.09714728746058704,0.05502586042037307,0.12897140227408033
wind_u,24,50-100,E,49,0.3249144897060719,0.11431783418394144,0.0668824194494106,0.1389259688112643
wind_u,24,50-100,SE,58,0.2951817224458561,0.06749138914654723,0.03077818106338743,0.09874141369426938
wind_u,24,50-100,S,51,0.27219097205169407,0.029089311929156054,-0.027267988686442642,0.06953528455568744
wind_u,24,50-100,SW,53,0.2606053244925868,-0.02016461800370683,-0.050148825669324576,0.026230362433113004
wind_u,24,50-100,W,49,0.27131118886097977,-0.038170650875200995,-0.06508665587212681,0.022850923494288727
wind_u,24,50-100,NW,58,0.2695935279520852,0.008272785726986583,-0.012819753894376647,0.024624091446466566
wind_u,24,100-200,N,189,0.2741248792076035,0.05854709335729019,0.018676075138539524,0.12189227658621711
wind_u,24,100-200,NE,176,0.28973951881293336,0.1073999838935217,0.05459048319458468,0.16650523207606283
wind_u,24,100-200,E,178,0.31827868103263557,0.12543346411293352,0.08164147071792527,0.16897464554384337
wind_u,24,100-200,SE,167,0.2903980040638744,0.09656783190342345,0.03991879710234757,0.12689091948123854
wind_u,24,100-200,S,189,0.2653478678791373,0.054962170316568464,-0.004623070146637855,0.11078253764475231
wind_u,24,100-200,SW,176,0.229804346578661,0.017099250879197704,-0.032932151500167865,0.06825899140845795
wind_u,24,100-200,W,178,0.23547780355270417,-0.009637478798818462,-0.05081790264356652,0.045732050359227124
wind_u,24,100-200,NW,167,0.24561509970238632,0.01785853960410402,-0.012065886240561867,0.05356573829327636
wind_u,24,200-400,N,528,0.23299202668396507,0.07116192022740678,0.02601698756085432,0.13493877710400948
wind_u,24,200-400,NE,525,0.2633937578135296,0.1140294773359422,0.05656250486764738,0.1747093036074473
wind_u,24,200-400,E,536,0.2906752317242689,0.14534589252855704,0.09352391233087418,0.1995373937642405
wind_u,24,200-400,SE,526,0.28484970327000037,0.1302657555855901,0.08827157560238136,0.16593148734064378
wind_u,24,200-400,S,528,0.25393810505005227,0.09818146507435321,0.02034975160529418,0.1497332660872005
wind_u,24,200-400,SW,525,0.2086585620267993,0.04666675933583396,-0.0197269858927729,0.10031301238694992
