source_index,source,target_index,target,distance_km,lead_hour,wind_regime,partial_r_control_target_pm,partial_r_control_target_and_regional_pm,partial_r_add_future_target_weather_controls
169,Dazhou,160,Enshizhou,215.9165852006678,3,upwind,0.16805213160573435,0.144059523601668,0.11876177500992967
162,Xiangxizhou,160,Enshizhou,223.28455173329897,3,downwind,0.15872933449275908,0.11929437000158774,0.13263804133016885
162,Xiangxizhou,160,Enshizhou,223.28455173329897,3,crosswind,0.16747857719095113,0.1448244156183618,0.1481449770416824
162,Xiangxizhou,160,Enshizhou,223.28455173329897,3,upwind,0.16813096295089444,0.14807226239389087,0.14363693115310638
83,Changde,160,Enshizhou,254.53354203832853,3,downwind,0.08342732163931547,0.0595280438429022,0.06628511703709568
83,Changde,160,Enshizhou,254.53354203832853,3,crosswind,0.17580336776555403,0.1418645014526485,0.133852726649453
83,Changde,160,Enshizhou,254.53354203832853,3,upwind,0.08741785385852091,0.05861396949927553,0.06245441668462311
84,Zhangjiajie,160,Enshizhou,155.47812381045222,6,downwind,0.13457495614280626,0.09977406135101953,0.11431943925220173
84,Zhangjiajie,160,Enshizhou,155.47812381045222,6,crosswind,0.2263401357217892,0.19522852369168664,0.21387749732241004
84,Zhangjiajie,160,Enshizhou,155.47812381045222,6,upwind,0.14717412645105135,0.13165746050300647,0.14367631242482584
80,Yichang,160,Enshizhou,180.81753063920436,6,downwind,0.23963618011308194,0.18287636290322143,0.18836208881830835
80,Yichang,160,Enshizhou,180.81753063920436,6,crosswind,0.21842295815117338,0.17858585963414414,0.18754604792327956
80,Yichang,160,Enshizhou,180.81753063920436,6,upwind,0.17090672107784363,0.1474550892785396,0.15612065998686994
169,Dazhou,160,Enshizhou,215.9165852006678,6,downwind,0.22688113733922408,0.1989264741936235,0.1504405198922914
169,Dazhou,160,Enshizhou,215.9165852006678,6,crosswind,0.327173807310056,0.27572384206725153,0.19713722265226263
169,Dazhou,160,Enshizhou,215.9165852006678,6,upwind,0.17261066759767557,0.14435210725986736,0.11766647936655676
162,Xiangxizhou,160,Enshizhou,223.28455173329897,6,downwind,0.16793387502275303,0.12395863559339038,0.14555434329113573
162,Xiangxizhou,160,Enshizhou,223.28455173329897,6,crosswind,0.1901251401998965,0.16337506204414573,0.1703185579257981
162,Xiangxizhou,160,Enshizhou,223.28455173329897,6,upwind,0.18514521255967653,0.16225844032787856,0.15873528783007576
83,Changde,160,Enshizhou,254.53354203832853,6,downwind,0.09108003803492802,0.06786685861644708,0.07817729902807388
83,Changde,160,Enshizhou,254.53354203832853,6,crosswind,0.20213642056842232,0.1621251875756587,0.1598385560722559
83,Changde,160,Enshizhou,254.53354203832853,6,upwind,0.1097130997776785,0.07541131123155717,0.07875888681502918
84,Zhangjiajie,160,Enshizhou,155.47812381045222,12,downwind,0.1286577607665601,0.09298853688842525,0.11219176883155542
84,Zhangjiajie,160,Enshizhou,155.47812381045222,12,crosswind,0.22915554436955382,0.1917910901539178,0.2155055221242182
84,Zhangjiajie,160,Enshizhou,155.47812381045222,12,upwind,0.11691007623222657,0.09511048564348885,0.0992708463081994
80,Yichang,160,Enshizhou,180.81753063920436,12,downwind,0.23149564433915484,0.1639559372994539,0.1782832587548636
80,Yichang,160,Enshizhou,180.81753063920436,12,crosswind,0.19149262910217862,0.14837595745021137,0.1584246648151166
80,Yichang,160,Enshizhou,180.81753063920436,12,upwind,0.12524259049128247,0.09412273168141379,0.09857952353617161
169,Dazhou,160,Enshizhou,215.9165852006678,12,downwind,0.26628194145407885,0.2347650013341038,0.19026952846582404
169,Dazhou,160,Enshizhou,215.9165852006678,12,crosswind,0.3671763994088288,0.3109228396234793,0.23407496537715194
169,Dazhou,160,Enshizhou,215.9165852006678,12,upwind,0.1631501355954042,0.12844749867779592,0.09900620772737809
162,Xiangxizhou,160,Enshizhou,223.28455173329897,12,downwind,0.1868515744017879,0.13707370466630545,0.16098939357061534
162,Xiangxizhou,160,Enshizhou,223.28455173329897,12,crosswind,0.23066202658172497,0.19960522541376935,0.22084308895513471
162,Xiangxizhou,160,Enshizhou,223.28455173329897,12,upwind,0.20074358778174778,0.1758838375653318,0.17795647841095116
83,Changde,160,Enshizhou,254.53354203832853,12,downwind,0.08354317870591979,0.05648097734098437,0.0716917532654398
83,Changde,160,Enshizhou,254.53354203832853,12,crosswind,0.20277439657588311,0.15467062852864466,0.16011085698345934
83,Changde,160,Enshizhou,254.53354203832853,12,upwind,0.11795766523551655,0.08107927695934053,0.08886823122664614
84,Zhangjiajie,160,Enshizhou,155.47812381045222,24,downwind,0.15801954937929782,0.11834060510137967,0.1297461127216607
84,Zhangjiajie,160,Enshizhou,155.47812381045222,24,crosswind,0.19030504686394628,0.14964957276146704,0.16728962652151863
84,Zhangjiajie,160,Enshizhou,155.47812381045222,24,upwind,0.04500336479536045,0.02603317039863554,0.046892875345137204
80,Yichang,160,Enshizhou,180.81753063920436,24,downwind,0.1723962337630016,0.09313923533425134,0.10350730577232164
80,Yichang,160,Enshizhou,180.81753063920436,24,crosswind,0.12987778618130186,0.08007298507427985,0.09420570245212606
80,Yichang,160,Enshizhou,180.81753063920436,24,upwind,0.06905578513145783,0.041781732807300624,0.0595280774344463
169,Dazhou,160,Enshizhou,215.9165852006678,24,downwind,0.2812784880739928,0.24920729899065736,0.2114965204041662
169,Dazhou,160,Enshizhou,215.9165852006678,24,crosswind,0.3536560493881861,0.2954463044020766,0.24575385733031252
169,Dazhou,160,Enshizhou,215.9165852006678,24,upwind,0.1924785403099206,0.15318885122512876,0.11873059485392838
162,Xiangxizhou,160,Enshizhou,223.28455173329897,24,downwind,0.21004302163300131,0.14695400165546055,0.16293053977490743
162,Xiangxizhou,160,Enshizhou,223.28455173329897,24,crosswind,0.17897483474983023,0.14649143051011074,0.15677960195931168
162,Xiangxizhou,160,Enshizhou,223.28455173329897,24,upwind,0.16352457411548307,0.13555508458475077,0.12855702767371066
83,Changde,160,Enshizhou,254.53354203832853,24,downwind,0.07780492092592368,0.03433378017032091,0.044481990826558425
83,Changde,160,Enshizhou,254.53354203832853,24,crosswind,0.1686613454695496,0.11705270927156967,0.11619415096528059
83,Changde,160,Enshizhou,254.53354203832853,24,upwind,0.07562039844372373,0.045022158174322195,0.06197859103017359
44,Zhangsha,161,Yiyang,75.49479586654859,3,downwind,0.22081433714118473,0.20211430583792872,0.19186541526529075
44,Zhangsha,161,Yiyang,75.49479586654859,3,crosswind,0.18377577951297008,0.15738396114013772,0.1471713430969391
44,Zhangsha,161,Yiyang,75.49479586654859,3,upwind,0.14908399827320995,0.12050240646165905,0.07969561100524174
83,Changde,161,Yiyang,81.41017182605688,3,downwind,0.3522726482389149,0.3331567728437915,0.3198476588653755
83,Changde,161,Yiyang,81.41017182605688,3,crosswind,0.27702774355340204,0.254907421346931,0.25270291791287913
83,Changde,161,Yiyang,81.41017182605688,3,upwind,0.12106425203007441,0.11471503615197565,0.12177077475934123
82,Yueyang,161,Yiyang,120.59801135242918,3,downwind,0.2751534654551136,0.24773624484189533,0.23248070018898107
82,Yueyang,161,Yiyang,120.59801135242918,3,crosswind,0.19050214893350123,0.15834588340544534,0.1477242109071075
82,Yueyang,161,Yiyang,120.59801135242918,3,upwind,0.15562256737630242,0.13735608249799375,0.11909388989591983
84,Zhangjiajie,161,Yiyang,191.9567541658429,3,downwind,0.19136162908086274,0.16726893569060308,0.1711774420458029
84,Zhangjiajie,161,Yiyang,191.9567541658429,3,crosswind,0.14458195843965546,0.12855441094449294,0.1300554162856399
84,Zhangjiajie,161,Yiyang,191.9567541658429,3,upwind,0.16272263662027475,0.1260307864485224,0.11874817428593296
81,Jingzhou,161,Yiyang,194.01407594260823,3,downwind,0.2931598247564635,0.25391374528084326,0.25779591200919366
81,Jingzhou,161,Yiyang,194.01407594260823,3,crosswind,0.17938701079128416,0.11828871302699598,0.11325259681746916
81,Jingzhou,161,Yiyang,194.01407594260823,3,upwind,0.12553054044237047,0.11132796575982268,0.11010154227277565
44,Zhangsha,161,Yiyang,75.49479586654859,6,downwind,0.24985650138319307,0.22437782127245523,0.2143155965701926
44,Zhangsha,161,Yiyang,75.49479586654859,6,crosswind,0.18764251489614675,0.1531868157592907,0.13931314144550014
44,Zhangsha,161,Yiyang,75.49479586654859,6,upwind,0.1356195398014225,0.09916806389873066,0.055918482633842685
83,Changde,161,Yiyang,81.41017182605688,6,downwind,0.36770298727728,0.34378912339212364,0.33288998097354844
83,Changde,161,Yiyang,81.41017182605688,6,crosswind,0.2963490782832959,0.2681841280908964,0.26553770127226045
83,Changde,161,Yiyang,81.41017182605688,6,upwind,0.1405504804426998,0.13638132112076193,0.1449978709082038
82,Yueyang,161,Yiyang,120.59801135242918,6,downwind,0.2824812081694701,0.24586990070623013,0.22599499833852565
82,Yueyang,161,Yiyang,120.59801135242918,6,crosswind,0.24029221122652994,0.20800893749843272,0.19736892365293135
82,Yueyang,161,Yiyang,120.59801135242918,6,upwind,0.17747828457048023,0.1546664540564859,0.1314223903285219
84,Zhangjiajie,161,Yiyang,191.9567541658429,6,downwind,0.22667906740683735,0.2053680613196855,0.20941771658904856
84,Zhangjiajie,161,Yiyang,191.9567541658429,6,crosswind,0.19292433402418235,0.1715721074079982,0.1776741626921051
84,Zhangjiajie,161,Yiyang,191.9567541658429,6,upwind,0.19097981192892077,0.1435901079717985,0.13153297464749242
81,Jingzhou,161,Yiyang,194.01407594260823,6,downwind,0.3764157585790552,0.32618485358845034,0.3372679516949371
81,Jingzhou,161,Yiyang,194.01407594260823,6,crosswind,0.2551152032664016,0.19623999645101467,0.1831930069727775
81,Jingzhou,161,Yiyang,194.01407594260823,6,upwind,0.14252317439347725,0.12816741611345062,0.12728701031965556
44,Zhangsha,161,Yiyang,75.49479586654859,12,downwind,0.24257792461506186,0.20733898853427873,0.19105462638514698
44,Zhangsha,161,Yiyang,75.49479586654859,12,crosswind,0.17348028922813252,0.12814492933902163,0.11498941552952076
44,Zhangsha,161,Yiyang,75.49479586654859,12,upwind,0.10344912572590803,0.05360349812059145,0.02045968677434765
83,Changde,161,Yiyang,81.41017182605688,12,downwind,0.2679452352708085,0.23662279899170333,0.22713474661274727
83,Changde,161,Yiyang,81.41017182605688,12,crosswind,0.25404272638054454,0.21620725173288574,0.2139689662308471
83,Changde,161,Yiyang,81.41017182605688,12,upwind,0.1560943763389904,0.14196578566823598,0.15893244721222125
82,Yueyang,161,Yiyang,120.59801135242918,12,downwind,0.2483328735961201,0.19605913827053698,0.17636645529180395
82,Yueyang,161,Yiyang,120.59801135242918,12,crosswind,0.25498504875901984,0.22261790549777047,0.2036955556245209
82,Yueyang,161,Yiyang,120.59801135242918,12,upwind,0.1684827235365163,0.14113914376866835,0.12518612004527976
84,Zhangjiajie,161,Yiyang,191.9567541658429,12,downwind,0.2382847620561826,0.21308952157791972,0.21899750759351222
84,Zhangjiajie,161,Yiyang,191.9567541658429,12,crosswind,0.19073135828739618,0.16160553537907285,0.17325564115511535
84,Zhangjiajie,161,Yiyang,191.9567541658429,12,upwind,0.20244070757057325,0.14132514562558404,0.13167829714166787
81,Jingzhou,161,Yiyang,194.01407594260823,12,downwind,0.37134506116263566,0.29838660030866665,0.3166725400629797
81,Jingzhou,161,Yiyang,194.01407594260823,12,crosswind,0.34874426790137264,0.28899544564577345,0.2735314557113806
81,Jingzhou,161,Yiyang,194.01407594260823,12,upwind,0.17108754864356818,0.1469490004732719,0.15044539131547915
44,Zhangsha,161,Yiyang,75.49479586654859,24,downwind,0.1545575114706796,0.10423208331702477,0.0831781991401905
44,Zhangsha,161,Yiyang,75.49479586654859,24,crosswind,0.12000776322000789,0.06079230619159207,0.03970605296226492
44,Zhangsha,161,Yiyang,75.49479586654859,24,upwind,0.06857785534968777,0.007268483142408754,0.0036655801058006333
83,Changde,161,Yiyang,81.41017182605688,24,downwind,0.17224418384325532,0.13077058416301562,0.11995869136287801
83,Changde,161,Yiyang,81.41017182605688,24,crosswind,0.14702058923512407,0.09588968827326368,0.09863428005310991
83,Changde,161,Yiyang,81.41017182605688,24,upwind,0.10567068972008488,0.07839728672170816,0.0960321625703869
82,Yueyang,161,Yiyang,120.59801135242918,24,downwind,0.1348773567618353,0.06793768067987717,0.054737535997019436
82,Yueyang,161,Yiyang,120.59801135242918,24,crosswind,0.1559455621363161,0.10650400114067378,0.09465634971986077
82,Yueyang,161,Yiyang,120.59801135242918,24,upwind,0.13726531856900656,0.09603761960211717,0.07595058778690232
84,Zhangjiajie,161,Yiyang,191.9567541658429,24,downwind,0.20492230878970838,0.1798151498774353,0.18420887609333036
84,Zhangjiajie,161,Yiyang,191.9567541658429,24,crosswind,0.1413512238267312,0.09371553583213639,0.11130437613325143
84,Zhangjiajie,161,Yiyang,191.9567541658429,24,upwind,0.1262704728090695,0.051401110556861314,0.05189812638243298
81,Jingzhou,161,Yiyang,194.01407594260823,24,downwind,0.27936729461776744,0.172782953741845,0.18172433202576668
81,Jingzhou,161,Yiyang,194.01407594260823,24,crosswind,0.27125461134936757,0.208774179592278,0.20479987205959896
81,Jingzhou,161,Yiyang,194.01407594260823,24,upwind,0.15416798617669197,0.11717506126283317,0.11817921058715149
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,3,downwind,0.3562567281520995,0.3399101042156627,0.3446102480493602
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,3,crosswind,0.2279036510090451,0.21099028853244353,0.21975648592283004
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,3,upwind,0.1699943390188069,0.1422176440530632,0.1452715340964535
83,Changde,162,Xiangxizhou,212.20973304717594,3,downwind,0.2764873506968214,0.2548621631633858,0.24140035956644693
83,Changde,162,Xiangxizhou,212.20973304717594,3,crosswind,0.21217456595578488,0.18783679961356525,0.17700619059053682
83,Changde,162,Xiangxizhou,212.20973304717594,3,upwind,0.18128410552397478,0.1593171613238784,0.1492301135738795
160,Enshizhou,162,Xiangxizhou,223.28455173329897,3,downwind,0.25025783575752636,0.21903317034130013,0.18387996249285815
160,Enshizhou,162,Xiangxizhou,223.28455173329897,3,crosswind,0.16891901371345347,0.12373718617335568,0.10105993851070101
160,Enshizhou,162,Xiangxizhou,223.28455173329897,3,upwind,0.1253734416130679,0.10374801449948409,0.09435420787235373
161,Yiyang,162,Xiangxizhou,258.89978131261,3,downwind,0.16421456782256647,0.13845532904696983,0.1492092488250076
161,Yiyang,162,Xiangxizhou,258.89978131261,3,crosswind,0.20529658511655663,0.17958387990840735,0.17954003236961233
161,Yiyang,162,Xiangxizhou,258.89978131261,3,upwind,0.14835864743863172,0.12449216000105254,0.12546125452633242
80,Yichang,162,Xiangxizhou,309.8317154724787,3,downwind,0.23083095492114095,0.1999446008763646,0.19201340002367687
80,Yichang,162,Xiangxizhou,309.8317154724787,3,crosswind,0.1673252756172511,0.13077340350972683,0.13666587011933404
80,Yichang,162,Xiangxizhou,309.8317154724787,3,upwind,0.13328653774018528,0.10510031782739401,0.10712729494381266
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,6,downwind,0.4002051576570826,0.37831969945611416,0.39033171710929077
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,6,crosswind,0.21975341088655614,0.20132028069000704,0.20727078977685084
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,6,upwind,0.15961530275850017,0.1284260962581284,0.13447018465498226
83,Changde,162,Xiangxizhou,212.20973304717594,6,downwind,0.358372881647402,0.33111938306380123,0.32265456475301546
83,Changde,162,Xiangxizhou,212.20973304717594,6,crosswind,0.239892849688309,0.21115261500340016,0.1988742892884449
83,Changde,162,Xiangxizhou,212.20973304717594,6,upwind,0.18141324469299924,0.15940616916723574,0.14690195388208172
160,Enshizhou,162,Xiangxizhou,223.28455173329897,6,downwind,0.2981476447842017,0.2607202746018599,0.22014138200165542
160,Enshizhou,162,Xiangxizhou,223.28455173329897,6,crosswind,0.20285587373023864,0.14737670648506024,0.1173557578609017
160,Enshizhou,162,Xiangxizhou,223.28455173329897,6,upwind,0.15265857299198227,0.12699133302125998,0.1144431010379436
161,Yiyang,162,Xiangxizhou,258.89978131261,6,downwind,0.1736353807796263,0.14579804767269686,0.16280198489568556
161,Yiyang,162,Xiangxizhou,258.89978131261,6,crosswind,0.23015131872424763,0.19672835946793815,0.19744492946737935
161,Yiyang,162,Xiangxizhou,258.89978131261,6,upwind,0.16091665117856296,0.13916575523965707,0.14662455390482107
80,Yichang,162,Xiangxizhou,309.8317154724787,6,downwind,0.31056108942960625,0.2710791928619666,0.2680097437971634
80,Yichang,162,Xiangxizhou,309.8317154724787,6,crosswind,0.2073323148005335,0.16668044576738894,0.1788111167936912
80,Yichang,162,Xiangxizhou,309.8317154724787,6,upwind,0.13586526250335743,0.10458656231344765,0.10672083964337645
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,12,downwind,0.3431583775572502,0.3096001909472863,0.332813309012994
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,12,crosswind,0.21475603384626904,0.1946251613016834,0.20162020655703347
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,12,upwind,0.14621225083220643,0.11810230221551869,0.1293386338411462
83,Changde,162,Xiangxizhou,212.20973304717594,12,downwind,0.3715183713184711,0.3351360231351505,0.3313324789594704
83,Changde,162,Xiangxizhou,212.20973304717594,12,crosswind,0.25611969949561836,0.22108796343627807,0.20931611847972106
83,Changde,162,Xiangxizhou,212.20973304717594,12,upwind,0.1548919225658475,0.13614921099867774,0.1301517482654492
160,Enshizhou,162,Xiangxizhou,223.28455173329897,12,downwind,0.2867350478864292,0.24110276819144147,0.2004153545534423
160,Enshizhou,162,Xiangxizhou,223.28455173329897,12,crosswind,0.24519589427667027,0.17596539949479342,0.14365961349522297
160,Enshizhou,162,Xiangxizhou,223.28455173329897,12,upwind,0.17474802712608134,0.14329405744902535,0.12546746790683114
161,Yiyang,162,Xiangxizhou,258.89978131261,12,downwind,0.15883735800849985,0.1231129615977713,0.14695015364715888
161,Yiyang,162,Xiangxizhou,258.89978131261,12,crosswind,0.20645026372077796,0.16393322505494717,0.1608186274871743
161,Yiyang,162,Xiangxizhou,258.89978131261,12,upwind,0.14407445026219254,0.1111246975709083,0.11859978420705533
80,Yichang,162,Xiangxizhou,309.8317154724787,12,downwind,0.30812817334689185,0.25065737978542557,0.2550519842873492
80,Yichang,162,Xiangxizhou,309.8317154724787,12,crosswind,0.20656901957690912,0.1630336346576377,0.17577342318948008
80,Yichang,162,Xiangxizhou,309.8317154724787,12,upwind,0.1302905310521826,0.09848224407726965,0.10907779138300704
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,24,downwind,0.19406700266344012,0.14977624046649718,0.1717689498362728
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,24,crosswind,0.19852196869353794,0.17408704672161002,0.18604258938312393
84,Zhangjiajie,162,Xiangxizhou,127.4264391502939,24,upwind,0.08368006494376072,0.05349295867154961,0.06156169970337502
83,Changde,162,Xiangxizhou,212.20973304717594,24,downwind,0.22818257842194345,0.17840316849274035,0.17860088018572864
83,Changde,162,Xiangxizhou,212.20973304717594,24,crosswind,0.18539740807975402,0.1456435780201292,0.13750911093418153
83,Changde,162,Xiangxizhou,212.20973304717594,24,upwind,0.05660845407985866,0.038405693913022676,0.044571586992241806
160,Enshizhou,162,Xiangxizhou,223.28455173329897,24,downwind,0.2675412546935847,0.21117212787413556,0.17973067528733808
160,Enshizhou,162,Xiangxizhou,223.28455173329897,24,crosswind,0.18944595631045,0.12137245908995725,0.09671378086416609
160,Enshizhou,162,Xiangxizhou,223.28455173329897,24,upwind,0.15847817041411624,0.11633532160138069,0.09966659412786234
161,Yiyang,162,Xiangxizhou,258.89978131261,24,downwind,0.12014236148283444,0.07619644218689915,0.09182323102082843
161,Yiyang,162,Xiangxizhou,258.89978131261,24,crosswind,0.14505219781982764,0.09813393981046716,0.08497639885204107
161,Yiyang,162,Xiangxizhou,258.89978131261,24,upwind,0.09485329555883043,0.040775999098782954,0.03257856439179361
80,Yichang,162,Xiangxizhou,309.8317154724787,24,downwind,0.20647987370476797,0.1320272029854054,0.13252710467477893
80,Yichang,162,Xiangxizhou,309.8317154724787,24,crosswind,0.1456524028590674,0.0950613611699737,0.11292041516630565
80,Yichang,162,Xiangxizhou,309.8317154724787,24,upwind,0.13344026925107613,0.1055478861062089,0.11722747284197571
172,Hanzhong,163,Guangyuan,129.52685005888696,3,downwind,0.17965997610776124,0.15608807058423232,0.1465733827801811
172,Hanzhong,163,Guangyuan,129.52685005888696,3,crosswind,0.15440681775092352,0.12484788875959255,0.09277278804198809
172,Hanzhong,163,Guangyuan,129.52685005888696,3,upwind,0.15710159996456305,0.13526024041551443,0.11678336603210955
85,Mianyang,163,Guangyuan,150.1092979248305,3,downwind,0.1769914033891049,0.17009997638185467,0.17049964856527153
85,Mianyang,163,Guangyuan,150.1092979248305,3,crosswind,0.15000190309619343,0.13171229683586047,0.14154366059615514
85,Mianyang,163,Guangyuan,150.1092979248305,3,upwind,0.152083463717915,0.12594416000866648,0.10025350520865048
90,Nanchong,163,Guangyuan,183.10828131710957,3,downwind,0.20457979582462157,0.19078202396591862,0.1910117081351058
90,Nanchong,163,Guangyuan,183.10828131710957,3,crosswind,0.1382425542907338,0.10767622643861116,0.1013798494920415
90,Nanchong,163,Guangyuan,183.10828131710957,3,upwind,0.07815293546363651,0.04653504985678145,0.03691253663207988
89,Deyang,163,Guangyuan,201.00771408765692,3,downwind,0.11374157917952077,0.09665881281188136,0.0943419425957479
89,Deyang,163,Guangyuan,201.00771408765692,3,crosswind,0.13113098578112273,0.12177770343426238,0.12492224707470571
89,Deyang,163,Guangyuan,201.00771408765692,3,upwind,0.1304647885328041,0.09526225000666169,0.0745654337839592
169,Dazhou,163,Guangyuan,206.65251869702237,3,downwind,0.15303110821517488,0.12283942598457956,0.11873807686064135
169,Dazhou,163,Guangyuan,206.65251869702237,3,crosswind,0.10337031549074155,0.0663733618381063,0.05085711362469042
169,Dazhou,163,Guangyuan,206.65251869702237,3,upwind,0.09142832702355512,0.08312856270805653,0.07746088307412319
172,Hanzhong,163,Guangyuan,129.52685005888696,6,downwind,0.19912270305124657,0.17793107026281169,0.16879224219437008
172,Hanzhong,163,Guangyuan,129.52685005888696,6,crosswind,0.13480250652757722,0.1009680899901268,0.06773296776103149
172,Hanzhong,163,Guangyuan,129.52685005888696,6,upwind,0.1510257373565929,0.12109499718529597,0.10480470629165894
85,Mianyang,163,Guangyuan,150.1092979248305,6,downwind,0.20795965037834171,0.2054310240172012,0.2067957943972928
85,Mianyang,163,Guangyuan,150.1092979248305,6,crosswind,0.17867691538656696,0.16329131968731073,0.1777042803230347
85,Mianyang,163,Guangyuan,150.1092979248305,6,upwind,0.16114384508639507,0.13011132087289012,0.10761790587015922
90,Nanchong,163,Guangyuan,183.10828131710957,6,downwind,0.24874713454195246,0.23495851451077937,0.23681832512221104
90,Nanchong,163,Guangyuan,183.10828131710957,6,crosswind,0.1568913197120821,0.12470234658909173,0.11898004342980724
90,Nanchong,163,Guangyuan,183.10828131710957,6,upwind,0.05868052325044867,0.023063394905098372,0.014554372628323297
89,Deyang,163,Guangyuan,201.00771408765692,6,downwind,0.1278321420936622,0.1162531348966406,0.11393274230796721
89,Deyang,163,Guangyuan,201.00771408765692,6,crosswind,0.1296682586684697,0.1181246096243824,0.1261287816395983
89,Deyang,163,Guangyuan,201.00771408765692,6,upwind,0.12884235670152444,0.08790839557428233,0.07053872341782029
169,Dazhou,163,Guangyuan,206.65251869702237,6,downwind,0.1946213845749483,0.1604765309923384,0.15819873924823713
169,Dazhou,163,Guangyuan,206.65251869702237,6,crosswind,0.11700123963065709,0.07926052791275454,0.06475473737955184
169,Dazhou,163,Guangyuan,206.65251869702237,6,upwind,0.08523594372660163,0.0867021948614801,0.0825820403143031
172,Hanzhong,163,Guangyuan,129.52685005888696,12,downwind,0.18815281945122508,0.1718140275438753,0.1677415198833195
172,Hanzhong,163,Guangyuan,129.52685005888696,12,crosswind,0.12254309628683596,0.0874363242750843,0.061137664454221016
172,Hanzhong,163,Guangyuan,129.52685005888696,12,upwind,0.13305146067209467,0.10235337074275103,0.088183012563112
85,Mianyang,163,Guangyuan,150.1092979248305,12,downwind,0.2281179043462043,0.22463971989385567,0.22805010082242475
85,Mianyang,163,Guangyuan,150.1092979248305,12,crosswind,0.17106330080142293,0.15747699625892111,0.17030151914220248
85,Mianyang,163,Guangyuan,150.1092979248305,12,upwind,0.14177098777713978,0.11117584353911178,0.09746869519446834
90,Nanchong,163,Guangyuan,183.10828131710957,12,downwind,0.2877936737446151,0.2759714119621456,0.28404708399474543
90,Nanchong,163,Guangyuan,183.10828131710957,12,crosswind,0.14386877518778254,0.10652582739981886,0.11210303853206152
90,Nanchong,163,Guangyuan,183.10828131710957,12,upwind,0.0400225929515923,0.009799451396644033,0.008871693756622176
89,Deyang,163,Guangyuan,201.00771408765692,12,downwind,0.15126846281754536,0.14145881825547424,0.142538380690345
89,Deyang,163,Guangyuan,201.00771408765692,12,crosswind,0.10200093332437268,0.07958268567646275,0.08913614794117014
89,Deyang,163,Guangyuan,201.00771408765692,12,upwind,0.11165683449641685,0.07429277577652615,0.06508057150529799
169,Dazhou,163,Guangyuan,206.65251869702237,12,downwind,0.1902971949766472,0.16244818311821146,0.16420087675097741
169,Dazhou,163,Guangyuan,206.65251869702237,12,crosswind,0.13110284636668224,0.09171216298061845,0.0909540415858884
169,Dazhou,163,Guangyuan,206.65251869702237,12,upwind,0.06734518963340691,0.0705368163771445,0.07629047754020092
172,Hanzhong,163,Guangyuan,129.52685005888696,24,downwind,0.0977684562711251,0.0903792270024807,0.08651796197819835
172,Hanzhong,163,Guangyuan,129.52685005888696,24,crosswind,0.08538616382864699,0.05165716415756931,0.03404918435242648
172,Hanzhong,163,Guangyuan,129.52685005888696,24,upwind,0.08319681627820082,0.06886097258364526,0.06026786111383401
85,Mianyang,163,Guangyuan,150.1092979248305,24,downwind,0.20227656670107985,0.1868750696658724,0.18949949371967373
85,Mianyang,163,Guangyuan,150.1092979248305,24,crosswind,0.14580894870034392,0.14178939609784919,0.16095713458286903
85,Mianyang,163,Guangyuan,150.1092979248305,24,upwind,0.09029055608133715,0.07489178073755685,0.07090312360351934
90,Nanchong,163,Guangyuan,183.10828131710957,24,downwind,0.2436416374875399,0.22941953787899425,0.23490138116105239
90,Nanchong,163,Guangyuan,183.10828131710957,24,crosswind,0.07546879537818937,0.05954271908376463,0.07050698191976591
90,Nanchong,163,Guangyuan,183.10828131710957,24,upwind,0.054096845016992086,0.038313554642765535,0.050875579644436134
89,Deyang,163,Guangyuan,201.00771408765692,24,downwind,0.14644145821784438,0.12604928353635583,0.13028936914473394
89,Deyang,163,Guangyuan,201.00771408765692,24,crosswind,0.081532270228329,0.08271382431359871,0.09096631013758924
89,Deyang,163,Guangyuan,201.00771408765692,24,upwind,0.06948893498211772,0.04780858413186124,0.051261265289761375
169,Dazhou,163,Guangyuan,206.65251869702237,24,downwind,0.1341828011035888,0.11718515235085733,0.12815878931152494
169,Dazhou,163,Guangyuan,206.65251869702237,24,crosswind,0.13548492868476458,0.11713054179915244,0.12465134519786034
169,Dazhou,163,Guangyuan,206.65251869702237,24,upwind,0.0684943238795338,0.07727188292269999,0.08430997950258307
90,Nanchong,164,Suining,45.0598416226213,3,downwind,0.36888298055325924,0.3532612222361898,0.3336080903654485
90,Nanchong,164,Suining,45.0598416226213,3,crosswind,0.28868646492791655,0.2837238871318844,0.26438416674876375
90,Nanchong,164,Suining,45.0598416226213,3,upwind,0.22904257651011647,0.22197094742399376,0.22258910267704887
168,Guangan,164,Suining,90.45247340095233,3,downwind,0.19906522656781075,0.18619531931205652,0.17498078864388494
168,Guangan,164,Suining,90.45247340095233,3,crosswind,0.16848249090057296,0.14930973125680116,0.12988325461077324
